"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"1625","5.073916","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.000000000","QoS Data, SN=674, FN=0, Flags=.p....F.C","0.000000000"
"1627","5.074122","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.000206000","QoS Data, SN=675, FN=0, Flags=.p....F.C","0.000000000"
"1773","5.405963","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.331841000","QoS Data, SN=676, FN=0, Flags=.p....F.C","0.000000000"
"1898","5.665561","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","366","0.259598000","QoS Data, SN=25, FN=0, Flags=.p....F.C","0.000000000"
"1902","5.666408","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","407","0.000847000","QoS Data, SN=677, FN=0, Flags=.p....F.C","0.000000000"
"32400","58.142806","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","148","52.476398000","QoS Data, SN=678, FN=0, Flags=.p....F.C","0.000000000"
"42275","65.457246","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","207","7.314440000","QoS Data, SN=679, FN=0, Flags=.p....F.C","0.000000000"
"42278","65.457472","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","207","0.000226000","QoS Data, SN=679, FN=0, Flags=.p..R.F.C","0.000000000"
"42804","66.673227","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","471","1.215755000","QoS Data, SN=680, FN=0, Flags=.p....F.C","0.000000000"
"42822","66.722258","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","162","0.049031000","QoS Data, SN=681, FN=0, Flags=.p....F.C","0.000000000"
"42825","66.722485","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","162","0.000227000","QoS Data, SN=681, FN=0, Flags=.p..R.F.C","0.000000000"
"42837","66.731250","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","485","0.008765000","QoS Data, SN=682, FN=0, Flags=.p....F.C","0.000000000"
"42854","66.764508","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.033258000","QoS Data, SN=683, FN=0, Flags=.p....F.C","0.000000000"
