"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"3602","10.734627","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","131","0.000000000","QoS Data, SN=470, FN=0, Flags=.p....F.C","0.000000000"
"3610","10.761104","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","162","0.026477000","QoS Data, SN=471, FN=0, Flags=.p....F.C","0.000000000"
"3687","11.017497","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","131","0.256393000","QoS Data, SN=472, FN=0, Flags=.p....F.C","0.000000000"
"3716","11.043187","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","131","0.025690000","QoS Data, SN=473, FN=0, Flags=.p....F.C","0.000000000"
"4009","11.482726","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","131","0.439539000","QoS Data, SN=475, FN=0, Flags=.p....F.C","0.000000000"
"4025","11.523589","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","131","0.040863000","QoS Data, SN=476, FN=0, Flags=.p..R.F.C","0.000000000"
"4041","11.540337","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1502","0.016748000","QoS Data, SN=478, FN=0, Flags=.p....F.C","0.000000000"
"4043","11.540969","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1502","0.000632000","QoS Data, SN=479, FN=0, Flags=.p....F.C","0.000000000"
"4045","11.541140","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1479","0.000171000","QoS Data, SN=480, FN=0, Flags=.p....F.C","0.000000000"
"4047","11.541295","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","450","0.000155000","QoS Data, SN=481, FN=0, Flags=.p....F.C","0.000000000"
"4082","11.571617","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","125","0.030322000","QoS Data, SN=482, FN=0, Flags=.p..R.F.C","0.000000000"
"4093","11.580910","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1502","0.009293000","QoS Data, SN=483, FN=0, Flags=.p....F.C","0.000000000"
"4096","11.581630","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1502","0.000720000","QoS Data, SN=483, FN=0, Flags=.p..R.F.C","0.000000000"
"4098","11.582249","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1502","0.000619000","QoS Data, SN=484, FN=0, Flags=.p....F.C","0.000000000"
"4100","11.582803","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1502","0.000554000","QoS Data, SN=485, FN=0, Flags=.p....F.C","0.000000000"
"4102","11.582934","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","427","0.000131000","QoS Data, SN=486, FN=0, Flags=.p....F.C","0.000000000"
"4105","11.583120","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","427","0.000186000","QoS Data, SN=486, FN=0, Flags=.p..R.F.C","0.000000000"
"4126","11.593967","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.010847000","QoS Data, SN=487, FN=0, Flags=.p....F.C","0.000000000"
"4128","11.594116","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.000149000","QoS Data, SN=488, FN=0, Flags=.p....F.C","0.000000000"
"4142","11.601674","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.007558000","QoS Data, SN=489, FN=0, Flags=.p..R.F.C","0.000000000"
"4158","11.612506","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.010832000","QoS Data, SN=490, FN=0, Flags=.p....F.C","0.000000000"
"4169","11.617618","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","193","0.005112000","QoS Data, SN=491, FN=0, Flags=.p....F.C","0.000000000"
"4189","11.635300","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.017682000","QoS Data, SN=492, FN=0, Flags=.p..R.F.C","0.000000000"
"4191","11.635474","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.000174000","QoS Data, SN=493, FN=0, Flags=.p....F.C","0.000000000"
"4194","11.635654","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.000180000","QoS Data, SN=493, FN=0, Flags=.p..R.F.C","0.000000000"
"4196","11.636516","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.000862000","QoS Data, SN=494, FN=0, Flags=.p....F.C","0.000000000"
"4234","11.647891","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","331","0.011375000","QoS Data, SN=495, FN=0, Flags=.p..R.F.C","0.000000000"
"4280","11.663562","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","406","0.015671000","QoS Data, SN=496, FN=0, Flags=.p....F.C","0.000000000"
"4282","11.665163","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","193","0.001601000","QoS Data, SN=497, FN=0, Flags=.p....F.C","0.000000000"
"4313","11.687905","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","162","0.022742000","QoS Data, SN=498, FN=0, Flags=.p....F.C","0.000000000"
"4326","11.689848","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","331","0.001943000","QoS Data, SN=499, FN=0, Flags=.p....F.C","0.000000000"
"4345","11.700684","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","331","0.010836000","QoS Data, SN=499, FN=0, Flags=.p..R.F.C","0.000000000"
"4351","11.701163","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","331","0.000479000","QoS Data, SN=500, FN=0, Flags=.p....F.C","0.000000000"
"4362","11.702473","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.001310000","QoS Data, SN=501, FN=0, Flags=.p....F.C","0.000000000"
"4378","11.704788","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","314","0.002315000","QoS Data, SN=502, FN=0, Flags=.p....F.C","0.000000000"
"4409","11.712247","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.007459000","QoS Data, SN=503, FN=0, Flags=.p....F.C","0.000000000"
"4418","11.716809","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1528","0.004562000","QoS Data, SN=504, FN=0, Flags=.p....F.C","0.000000000"
"4436","11.734127","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1528","0.017318000","QoS Data, SN=504, FN=0, Flags=.p..R.F.C","0.000000000"
"4438","11.734293","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1528","0.000166000","QoS Data, SN=505, FN=0, Flags=.p....F.C","0.000000000"
"4442","11.735756","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1301","0.001463000","QoS Data, SN=506, FN=0, Flags=.p....F.C","0.000000000"
"4452","11.737329","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.001573000","QoS Data, SN=507, FN=0, Flags=.p....F.C","0.000000000"
