"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"22","0.038411","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000000000","QoS Data, SN=1296, FN=0, Flags=.p....F.C","0.000000000"
"270","0.819266","Cisco_ac:81:98","Apple_6e:03:01","802.11","QoS Data","446","0.780855000","QoS Data, SN=1619, FN=4, Flags=.p..R.F.C","0.000000000"
"277","0.821593","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","446","0.002327000","QoS Data, SN=1297, FN=0, Flags=.p..R.F.C","0.000000000"
"289","0.837061","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.015468000","QoS Data, SN=1298, FN=0, Flags=.p....F.C","0.000000000"
"298","0.858578","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.021517000","QoS Data, SN=1299, FN=0, Flags=.p....F.C","0.000000000"
"300","0.859268","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","366","0.000690000","QoS Data, SN=1300, FN=0, Flags=.p....F.C","0.000000000"
"322","0.881556","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","734","0.022288000","QoS Data, SN=1301, FN=0, Flags=.p....F.C","0.000000000"
"325","0.881766","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","734","0.000210000","QoS Data, SN=1301, FN=0, Flags=.p..R.F.C","0.000000000"
"331","0.885900","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.004134000","QoS Data, SN=1302, FN=0, Flags=.p....F.C","0.000000000"
"333","0.886078","00:28:53:e2:04:de","Apple_6e:03:01","802.11","QoS Data","185","0.000178000","QoS Data, SN=3812, FN=2, Flags=.p....F.C","0.000000000"
"335","0.886226","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000148000","QoS Data, SN=1304, FN=0, Flags=.p....F.C","0.000000000"
"341","0.886980","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","486","0.000754000","QoS Data, SN=1305, FN=0, Flags=.p....F.C","0.000000000"
"343","0.887081","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","698","0.000101000","QoS Data, SN=1306, FN=0, Flags=.p....F.C","0.000000000"
"345","0.887217","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.000136000","QoS Data, SN=1307, FN=0, Flags=.p....F.C","0.000000000"
"373","0.910425","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.023208000","QoS Data, SN=1308, FN=0, Flags=.p....F.C","0.000000000"
"1294","6.200177","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","5.289752000","QoS Data, SN=1309, FN=0, Flags=.pm...F.C","0.000000000"
"1299","6.200678","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000501000","QoS Data, SN=1310, FN=0, Flags=.p....F.C","0.000000000"
"1301","6.200814","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","456","0.000136000","QoS Data, SN=1311, FN=0, Flags=.p....F.C","0.000000000"
"1352","6.385459","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.184645000","QoS Data, SN=1312, FN=0, Flags=.p....F.C","0.000000000"
"1359","6.386694","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","499","0.001235000","QoS Data, SN=1313, FN=0, Flags=.p....F.C","0.000000000"
"1403","6.580035","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.193341000","QoS Data, SN=1314, FN=0, Flags=.pm...F.C","0.000000000"
"1405","6.580175","Cisco_ac:61:b5","Apple_6e:03:01","802.11","QoS Data","154","0.000140000","QoS Data, SN=3410, FN=6, Flags=.pm...F.C","0.000000000"
"1411","6.580667","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","420","0.000492000","QoS Data, SN=1316, FN=0, Flags=.p....F.C","0.000000000"
"1421","6.582172","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.001505000","QoS Data, SN=1317, FN=0, Flags=.p....F.C","0.000000000"
"1467","6.754751","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","441","0.172579000","QoS Data, SN=1318, FN=0, Flags=.pm...F.C","0.000000000"
"1469","6.754889","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","757","0.000138000","QoS Data, SN=1319, FN=0, Flags=.p....F.C","0.000000000"
"1507","6.935580","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.180691000","QoS Data, SN=1320, FN=0, Flags=.pm...F.C","0.000000000"
"1509","6.935780","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1472","0.000200000","QoS Data, SN=1321, FN=0, Flags=.pm...F.C","0.000000000"
"1512","6.936456","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1472","0.000676000","QoS Data, SN=1321, FN=0, Flags=.pm.R.F.C","0.000000000"
"1514","6.936630","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","285","0.000174000","QoS Data, SN=1323, FN=0, Flags=.pm...F.C","0.000000000"
"1515","6.936679","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","285","0.000049000","QoS Data, SN=1324, FN=0, Flags=.pm...F.C","0.000000000"
"1516","6.936728","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000049000","QoS Data, SN=1325, FN=0, Flags=.p....F.C","0.000000000"
"1565","7.133757","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.197029000","QoS Data, SN=1326, FN=0, Flags=.p....F.C","0.000000000"
"1575","7.151766","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.018009000","QoS Data, SN=1327, FN=0, Flags=.p....F.C","0.000000000"
"1578","7.152027","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.000261000","QoS Data, SN=1327, FN=0, Flags=.p..R.F.C","0.000000000"
"1679","7.409840","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","303","0.257813000","QoS Data, SN=1328, FN=0, Flags=.pm...F.C","0.000000000"
