"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"5407","14.212307","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000000000","QoS Data, SN=1677, FN=0, Flags=.p....F.C","0.000000000"
"32210","62.546974","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","207","48.334667000","QoS Data, SN=1678, FN=0, Flags=.p..R.F.C","0.000000000"
"37848","64.023716","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","1.476742000","QoS Data, SN=1679, FN=0, Flags=.p....F.C","0.000000000"
"37856","64.024661","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000945000","QoS Data, SN=1679, FN=0, Flags=.p..R.F.C","0.000000000"
"37859","64.024898","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000237000","QoS Data, SN=1679, FN=0, Flags=.p..R.F.C","0.000000000"
"38259","64.551548","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","471","0.526650000","QoS Data, SN=1680, FN=0, Flags=.p..R.F.C","0.000000000"
"38263","64.566096","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","291","0.014548000","QoS Data, SN=1681, FN=0, Flags=.p....F.C","0.000000000"
"38270","64.566652","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","291","0.000556000","QoS Data, SN=1681, FN=0, Flags=.p..R.F.C","0.000000000"
"38374","64.687030","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.120378000","QoS Data, SN=1682, FN=0, Flags=.p....F.C","0.000000000"
"38375","64.687140","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.000110000","QoS Data, SN=1683, FN=0, Flags=.pm...F.C","0.000000000"
"38378","64.687372","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.000232000","QoS Data, SN=1683, FN=0, Flags=.pm.R.F.C","0.000000000"
"38382","64.687690","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.000318000","QoS Data, SN=1682, FN=0, Flags=.p..R.F.C","0.000000000"
"38393","64.688427","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.000737000","QoS Data, SN=1684, FN=0, Flags=.p....F.C","0.000000000"
"38413","64.694239","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","485","0.005812000","QoS Data, SN=11, FN=0, Flags=.p....F.C","0.000000000"
"38416","64.694471","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.000232000","QoS Data, SN=1684, FN=0, Flags=.p..R.F.C","0.000000000"
"38418","64.694572","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","437","0.000101000","QoS Data, SN=1685, FN=0, Flags=.p....F.C","0.000000000"
"38421","64.694750","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","485","0.000178000","QoS Data, SN=11, FN=0, Flags=.p..R.F.C","0.000000000"
"38423","64.694883","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","531","0.000133000","QoS Data, SN=12, FN=0, Flags=.p....F.C","0.000000000"
"38431","64.695365","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","437","0.000482000","QoS Data, SN=1685, FN=0, Flags=.p..R.F.C","0.000000000"
"38435","64.695714","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","531","0.000349000","QoS Data, SN=12, FN=0, Flags=.p..R.F.C","0.000000000"
