"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"18376","35.613030","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000000000","QoS Data, SN=2530, FN=0, Flags=.pm...F.C","0.000000000"
"18379","35.613885","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000855000","QoS Data, SN=2530, FN=0, Flags=.pm.R.F.C","0.000000000"
"18381","35.614094","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000209000","QoS Data, SN=2531, FN=0, Flags=.pm...F.C","0.000000000"
"18385","35.614424","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000330000","QoS Data, SN=2531, FN=0, Flags=.pm.R.F.C","0.000000000"
"18387","35.614588","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","288","0.000164000","QoS Data, SN=2532, FN=0, Flags=.pm...F.C","0.000000000"
"18388","35.614642","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","288","0.000054000","QoS Data, SN=2533, FN=0, Flags=.pm...F.C","0.000000000"
"18389","35.614696","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","407","0.000054000","QoS Data, SN=2534, FN=0, Flags=.p....F.C","0.000000000"
"18392","35.615071","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","288","0.000375000","QoS Data, SN=2532, FN=0, Flags=.pm.R.F.C","0.000000000"
"18393","35.615168","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","288","0.000097000","QoS Data, SN=2533, FN=0, Flags=.pm.R.F.C","0.000000000"
"18394","35.615257","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","407","0.000089000","QoS Data, SN=2534, FN=0, Flags=.p..R.F.C","0.000000000"
"18417","35.618122","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.002865000","QoS Data, SN=2532, FN=0, Flags=.pm.R.F.C","0.000000000"
"18422","35.619196","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.001074000","QoS Data, SN=2532, FN=0, Flags=.pm.R.F.C","0.000000000"
"18425","35.619650","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000454000","QoS Data, SN=2532, FN=0, Flags=.pm.R.F.C","0.000000000"
"18428","35.620549","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000899000","QoS Data, SN=2532, FN=0, Flags=.pm.R.F.C","0.000000000"
"18431","35.620790","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000241000","QoS Data, SN=2532, FN=0, Flags=.pm.R.F.C","0.000000000"
"18434","35.621622","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000832000","QoS Data, SN=2532, FN=0, Flags=.pm.R.F.C","0.000000000"
"18467","35.700804","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","283","0.079182000","QoS Data, SN=2535, FN=0, Flags=.p....F.C","0.000000000"
"18470","35.701003","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","283","0.000199000","QoS Data, SN=2535, FN=0, Flags=.p..R.F.C","0.000000000"
"18473","35.701185","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","283","0.000182000","QoS Data, SN=2535, FN=0, Flags=.p..R.F.C","0.000000000"
"18476","35.701969","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","283","0.000784000","QoS Data, SN=2535, FN=0, Flags=.p..R.F.C","0.000000000"
"18479","35.702397","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","283","0.000428000","QoS Data, SN=2535, FN=0, Flags=.p..R.F.C","0.000000000"
"18484","35.702996","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","283","0.000599000","QoS Data, SN=2535, FN=0, Flags=.p..R.F.C","0.000000000"
"18487","35.703397","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","283","0.000401000","QoS Data, SN=2535, FN=0, Flags=.p..R.F.C","0.000000000"
"18517","35.727385","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.023988000","QoS Data, SN=2536, FN=0, Flags=.p....F.C","0.000000000"
"18520","35.727609","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000224000","QoS Data, SN=2536, FN=0, Flags=.p..R.F.C","0.000000000"
"18523","35.727846","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000237000","QoS Data, SN=2536, FN=0, Flags=.p..R.F.C","0.000000000"
"18530","35.729433","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.001587000","QoS Data, SN=2536, FN=0, Flags=.p..R.F.C","0.000000000"
"18533","35.729630","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000197000","QoS Data, SN=2536, FN=0, Flags=.p..R.F.C","0.000000000"
"18536","35.729811","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000181000","QoS Data, SN=2536, FN=0, Flags=.p..R.F.C","0.000000000"
"18539","35.730018","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000207000","QoS Data, SN=2536, FN=0, Flags=.p..R.F.C","0.000000000"
"18542","35.730842","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000824000","QoS Data, SN=2536, FN=0, Flags=.p..R.F.C","0.000000000"
"18643","35.906228","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","170","0.175386000","QoS Data, SN=2538, FN=0, Flags=.p....F.C","0.000000000"
"18746","35.990963","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.084735000","QoS Data, SN=2539, FN=0, Flags=.p....F.C","0.000000000"
"18892","36.191350","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","197","0.200387000","QoS Data, SN=2540, FN=0, Flags=.p....F.C","0.000000000"
"18902","36.195327","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","201","0.003977000","QoS Data, SN=2541, FN=0, Flags=.p....F.C","0.000000000"
"18910","36.202000","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","193","0.006673000","QoS Data, SN=2542, FN=0, Flags=.p....F.C","0.000000000"
"18921","36.226785","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","193","0.024785000","QoS Data, SN=2543, FN=0, Flags=.p....F.C","0.000000000"
"22748","47.477534","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","11.250749000","QoS Data, SN=2545, FN=0, Flags=.p....F.C","0.000000000"
"22751","47.477756","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000222000","QoS Data, SN=2545, FN=0, Flags=.p..R.F.C","0.000000000"
"22754","47.477990","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000234000","QoS Data, SN=2545, FN=0, Flags=.p..R.F.C","0.000000000"
"22757","47.478263","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000273000","QoS Data, SN=2545, FN=0, Flags=.p..R.F.C","0.000000000"
"22770","47.480865","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","148","0.002602000","QoS Data, SN=2546, FN=0, Flags=.p....F.C","0.000000000"
"22799","47.523290","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","406","0.042425000","QoS Data, SN=2547, FN=0, Flags=.p....F.C","0.000000000"
"22815","47.539626","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","162","0.016336000","QoS Data, SN=2548, FN=0, Flags=.p....F.C","0.000000000"
"22825","47.553218","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.013592000","QoS Data, SN=2549, FN=0, Flags=.p....F.C","0.000000000"
"22827","47.556792","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1528","0.003574000","QoS Data, SN=2550, FN=0, Flags=.p....F.C","0.000000000"
"22829","47.557386","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1528","0.000594000","QoS Data, SN=2551, FN=0, Flags=.p....F.C","0.000000000"
"22831","47.557760","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1301","0.000374000","QoS Data, SN=2552, FN=0, Flags=.p....F.C","0.000000000"
"22881","47.593174","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","412","0.035414000","QoS Data, SN=2553, FN=0, Flags=.p....F.C","0.000000000"
