"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"745","3.748908","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","148","0.000000000","QoS Data, SN=1544, FN=0, Flags=.p....F.C","0.000000000"
"748","3.749097","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","148","0.000189000","QoS Data, SN=1544, FN=0, Flags=.p..R.F.C","0.000000000"
"750","3.774865","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","173","0.025768000","QoS Data, SN=1545, FN=0, Flags=.p....F.C","0.000000000"
"1184","7.187204","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","197","3.412339000","QoS Data, SN=1546, FN=0, Flags=.p....F.C","0.000000000"
"1187","7.187395","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","197","0.000191000","QoS Data, SN=1546, FN=0, Flags=.p..R.F.C","0.000000000"
"1630","9.038155","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","154","1.850760000","QoS Data, SN=1547, FN=0, Flags=.p....F.C","0.000000000"
"1633","9.038341","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","154","0.000186000","QoS Data, SN=1547, FN=0, Flags=.p..R.F.C","0.000000000"
"2958","15.308668","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","154","6.270327000","QoS Data, SN=1548, FN=0, Flags=.p....F.C","0.000000000"
"2961","15.308858","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","154","0.000190000","QoS Data, SN=1548, FN=0, Flags=.p..R.F.C","0.000000000"
"3365","18.089885","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","258","2.781027000","QoS Data, SN=1549, FN=0, Flags=.p....F.C","0.000000000"
"3368","18.090086","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","258","0.000201000","QoS Data, SN=1549, FN=0, Flags=.p..R.F.C","0.000000000"
"5034","24.932728","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","154","6.842642000","QoS Data, SN=1550, FN=0, Flags=.p..R.F.C","0.000000000"
"7016","28.116118","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","148","3.183390000","QoS Data, SN=1551, FN=0, Flags=.p....F.C","0.000000000"
"7019","28.116309","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","148","0.000191000","QoS Data, SN=1551, FN=0, Flags=.p..R.F.C","0.000000000"
"7022","28.116954","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","148","0.000645000","QoS Data, SN=1551, FN=0, Flags=.p..R.F.C","0.000000000"
"7032","28.125962","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","144","0.009008000","QoS Data, SN=1552, FN=0, Flags=.p....F.C","0.000000000"
"7033","28.126013","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","184","0.000051000","QoS Data, SN=1553, FN=0, Flags=.p....F.C","0.000000000"
"7034","28.126064","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","148","0.000051000","QoS Data, SN=1554, FN=0, Flags=.p....F.C","0.000000000"
"7044","28.129273","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","144","0.003209000","QoS Data, SN=1552, FN=0, Flags=.p..R.F.C","0.000000000"
"7045","28.129324","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","184","0.000051000","QoS Data, SN=1553, FN=0, Flags=.p..R.F.C","0.000000000"
"7046","28.129374","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","218","0.000050000","QoS Data, SN=1555, FN=0, Flags=.p....F.C","0.000000000"
"7047","28.129424","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","285","0.000050000","QoS Data, SN=1556, FN=0, Flags=.p....F.C","0.000000000"
"7048","28.129474","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","428","0.000050000","QoS Data, SN=1557, FN=0, Flags=.p....F.C","0.000000000"
"7049","28.129577","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","188","0.000103000","QoS Data, SN=1558, FN=0, Flags=.p....F.C","0.000000000"
"7091","28.161376","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","148","0.031799000","QoS Data, SN=1559, FN=0, Flags=.p..R.F.C","0.000000000"
"8249","30.109500","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","154","1.948124000","QoS Data, SN=1560, FN=0, Flags=.p....F.C","0.000000000"
"9102","34.777536","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","148","4.668036000","QoS Data, SN=1561, FN=0, Flags=.p....F.C","0.000000000"
"9105","34.777724","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","148","0.000188000","QoS Data, SN=1561, FN=0, Flags=.p..R.F.C","0.000000000"
"9108","34.802197","Cisco_ac:81:f3","Azurewav_0e:e4:ad","802.11","QoS Data","173","0.024473000","QoS Data, SN=1562, FN=0, Flags=.p....F.C","0.000000000"
