"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"1271","6.082478","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","154","0.000000000","QoS Data, SN=40, FN=0, Flags=.p....F.C","0.000000000"
"1274","6.108439","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","185","0.025961000","QoS Data, SN=41, FN=0, Flags=.p....F.C","0.000000000"
"3151","14.511771","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","426","8.403332000","QoS Data, SN=42, FN=0, Flags=.p....F.C","0.000000000"
"3181","14.628152","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","166","0.116381000","QoS Data, SN=43, FN=0, Flags=.p....F.C","0.000000000"
"3183","14.629924","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","150","0.001772000","QoS Data, SN=250, FN=0, Flags=.p....F.C","0.000000000"
"3189","14.633561","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","1480","0.003637000","QoS Data, SN=44, FN=0, Flags=.p....F.C","0.000000000"
"3216","14.732394","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","150","0.098833000","QoS Data, SN=251, FN=0, Flags=.p....F.C","0.000000000"
"3300","14.937773","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","418","0.205379000","QoS Data, SN=253, FN=0, Flags=.pm...F.C","0.000000000"
"3306","14.938371","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","262","0.000598000","QoS Data, SN=254, FN=0, Flags=.pm...F.C","0.000000000"
"3307","14.938466","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","1476","0.000095000","QoS Data, SN=255, FN=0, Flags=.pm...F.C","0.000000000"
"3308","14.938557","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","418","0.000091000","QoS Data, SN=256, FN=0, Flags=.p....F.C","0.000000000"
"3328","14.978141","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","154","0.039584000","QoS Data, SN=257, FN=0, Flags=.p....F.C","0.000000000"
"3353","15.050228","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","291","0.072087000","QoS Data, SN=45, FN=0, Flags=.p....F.C","0.000000000"
"3378","15.201666","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","162","0.151438000","QoS Data, SN=46, FN=0, Flags=.p....F.C","0.000000000"
"3415","15.266008","Cisco_ac:81:e8","SamsungE_34:84:42","802.11","QoS Data","1528","0.064342000","QoS Data, SN=48, FN=0, Flags=.p..R.F.C","0.000000000"
