"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"49","0.249218","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","203","0.000000000","QoS Data, SN=1828, FN=0, Flags=.p..R.F.C","0.000000000"
"37703","50.749500","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","467","50.500282000","QoS Data, SN=1829, FN=0, Flags=.p..R.F.C","0.000000000"
"37739","50.866922","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","481","0.117422000","QoS Data, SN=1830, FN=0, Flags=.p..R.F.C","0.000000000"
"37742","50.867149","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","481","0.000227000","QoS Data, SN=1830, FN=0, Flags=.p..R.F.C","0.000000000"
"37752","50.868250","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","481","0.001101000","QoS Data, SN=1830, FN=0, Flags=.p..R.F.C","0.000000000"
"37755","50.868464","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","481","0.000214000","QoS Data, SN=1830, FN=0, Flags=.p..R.F.C","0.000000000"
"37764","50.869519","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","481","0.001055000","QoS Data, SN=1830, FN=0, Flags=.p..R.F.C","0.000000000"
"37767","50.869755","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","481","0.000236000","QoS Data, SN=1830, FN=0, Flags=.p..R.F.C","0.000000000"
"37775","50.870914","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","481","0.001159000","QoS Data, SN=1830, FN=0, Flags=.p..R.F.C","0.000000000"
"37778","50.871115","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","481","0.000201000","QoS Data, SN=1830, FN=0, Flags=.p..R.F.C","0.000000000"
"37787","50.874529","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","158","0.003414000","QoS Data, SN=1831, FN=0, Flags=.p..R.F.C","0.000000000"
"37790","50.874763","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","158","0.000234000","QoS Data, SN=1831, FN=0, Flags=.p..R.F.C","0.000000000"
"37989","50.943308","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","249","0.068545000","QoS Data, SN=1832, FN=0, Flags=.p..R.F.C","0.000000000"
