"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"42137","63.990861","ArubaAHe_83:5b:04","XiaomiCo_5b:85:a7","EAPOL","QoS Data","184","0.000000000","Key (Message 1 of 4)","0.000000000"
"42138","63.992473","ArubaAHe_83:5b:04","XiaomiCo_5b:85:a7","EAPOL","QoS Data","184","0.001612000","Key (Message 1 of 4)","0.000000000"
"42176","64.006458","ArubaAHe_83:5b:04","XiaomiCo_5b:85:a7","EAPOL","QoS Data","218","0.013985000","Key (Message 3 of 4)","0.000000000"
"42657","64.087696","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","0.081238000","QoS Data, SN=2, FN=0, Flags=.p....F.C","0.000000000"
"42668","64.088823","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","0.001127000","QoS Data, SN=2, FN=0, Flags=.p..R.F.C","0.000000000"
"43019","64.140635","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.051812000","QoS Data, SN=3, FN=0, Flags=.p..R.F.C","0.000000000"
"43079","64.150883","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","209","0.010248000","QoS Data, SN=4, FN=0, Flags=.p....F.C","0.000000000"
"43086","64.151265","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","209","0.000382000","QoS Data, SN=4, FN=0, Flags=.p..R.F.C","0.000000000"
"43288","64.174813","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.023548000","QoS Data, SN=5, FN=0, Flags=.p..R.F.C","0.000000000"
"43406","64.196003","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","234","0.021190000","QoS Data, SN=6, FN=0, Flags=.p..R.F.C","0.000000000"
"43407","64.196572","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","662","0.000569000","QoS Data, SN=7, FN=0, Flags=.p..R.F.C","0.000000000"
"43408","64.196686","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","408","0.000114000","QoS Data, SN=8, FN=0, Flags=.p..R.F.C","0.000000000"
"43409","64.196826","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","200","0.000140000","QoS Data, SN=9, FN=0, Flags=.p..R.F.C","0.000000000"
"43516","64.214131","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","177","0.017305000","QoS Data, SN=10, FN=0, Flags=.p....F.C","0.000000000"
"43517","64.214183","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","230","0.000052000","QoS Data, SN=11, FN=0, Flags=.p....F.C","0.000000000"
"43518","64.214269","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","742","0.000086000","QoS Data, SN=12, FN=0, Flags=.p....F.C","0.000000000"
"43519","64.214320","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","396","0.000051000","QoS Data, SN=13, FN=0, Flags=.p....F.C","0.000000000"
"43520","64.214372","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","234","0.000052000","QoS Data, SN=14, FN=0, Flags=.p....F.C","0.000000000"
"43521","64.214423","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","807","0.000051000","QoS Data, SN=15, FN=0, Flags=.p....F.C","0.000000000"
"43522","64.214475","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","338","0.000052000","QoS Data, SN=16, FN=0, Flags=.p....F.C","0.000000000"
"43523","64.214526","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","234","0.000051000","QoS Data, SN=17, FN=0, Flags=.p....F.C","0.000000000"
"43524","64.214578","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","794","0.000052000","QoS Data, SN=18, FN=0, Flags=.p....F.C","0.000000000"
"43525","64.214629","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","424","0.000051000","QoS Data, SN=19, FN=0, Flags=.p....F.C","0.000000000"
"43532","64.215085","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","177","0.000456000","QoS Data, SN=10, FN=0, Flags=.p..R.F.C","0.000000000"
"43533","64.215172","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","230","0.000087000","QoS Data, SN=11, FN=0, Flags=.p..R.F.C","0.000000000"
"43534","64.215352","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","742","0.000180000","QoS Data, SN=12, FN=0, Flags=.p..R.F.C","0.000000000"
"43535","64.215403","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","396","0.000051000","QoS Data, SN=13, FN=0, Flags=.p..R.F.C","0.000000000"
"43536","64.215453","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","234","0.000050000","QoS Data, SN=14, FN=0, Flags=.p..R.F.C","0.000000000"
"43537","64.215526","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","807","0.000073000","QoS Data, SN=15, FN=0, Flags=.p..R.F.C","0.000000000"
"43538","64.215739","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","338","0.000213000","QoS Data, SN=16, FN=0, Flags=.p..R.F.C","0.000000000"
"43539","64.215829","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","234","0.000090000","QoS Data, SN=17, FN=0, Flags=.p..R.F.C","0.000000000"
"43540","64.215904","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","794","0.000075000","QoS Data, SN=18, FN=0, Flags=.p..R.F.C","0.000000000"
"43541","64.216145","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","424","0.000241000","QoS Data, SN=19, FN=0, Flags=.p..R.F.C","0.000000000"
"43563","64.219186","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","234","0.003041000","QoS Data, SN=20, FN=0, Flags=.p....F.C","0.000000000"
"43564","64.219384","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","640","0.000198000","QoS Data, SN=21, FN=0, Flags=.p....F.C","0.000000000"
"43565","64.219477","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","245","0.000093000","QoS Data, SN=22, FN=0, Flags=.p....F.C","0.000000000"
"43583","64.221295","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","234","0.001818000","QoS Data, SN=20, FN=0, Flags=.p..R.F.C","0.000000000"
"43584","64.221386","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","640","0.000091000","QoS Data, SN=21, FN=0, Flags=.p..R.F.C","0.000000000"
"43585","64.221438","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","245","0.000052000","QoS Data, SN=22, FN=0, Flags=.p..R.F.C","0.000000000"
"43653","64.233057","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.011619000","QoS Data, SN=23, FN=0, Flags=.p....F.C","0.000000000"
"43656","64.233235","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000178000","QoS Data, SN=23, FN=0, Flags=.p..R.F.C","0.000000000"
"43700","64.241673","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","683","0.008438000","QoS Data, SN=24, FN=0, Flags=.p....F.C","0.000000000"
"43706","64.242966","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1524","0.001293000","QoS Data, SN=24, FN=0, Flags=.p..R.F.C","0.000000000"
"43707","64.243296","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1524","0.000330000","QoS Data, SN=25, FN=0, Flags=.p..R.F.C","0.000000000"
"43708","64.243881","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1524","0.000585000","QoS Data, SN=26, FN=0, Flags=.p..R.F.C","0.000000000"
"43709","64.244162","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1528","0.000281000","QoS Data, SN=27, FN=0, Flags=.p..R.F.C","0.000000000"
"43735","64.246686","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1524","0.002524000","QoS Data, SN=28, FN=0, Flags=.p....F.C","0.000000000"
