"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"1852","7.842005","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.000000000","QoS Data, SN=1706, FN=0, Flags=.p....F.C","0.000000000"
"1854","7.842411","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.000406000","QoS Data, SN=1707, FN=0, Flags=.p....F.C","0.000000000"
"1857","7.842700","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.000289000","QoS Data, SN=1707, FN=0, Flags=.p..R.F.C","0.000000000"
"1875","7.898297","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","366","0.055597000","QoS Data, SN=1708, FN=0, Flags=.p....F.C","0.000000000"
"1878","7.898559","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","366","0.000262000","QoS Data, SN=1708, FN=0, Flags=.p..R.F.C","0.000000000"
"1880","7.898801","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","330","0.000242000","QoS Data, SN=1709, FN=0, Flags=.p....F.C","0.000000000"
"1883","7.899109","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","330","0.000308000","QoS Data, SN=1709, FN=0, Flags=.p..R.F.C","0.000000000"
"1911","7.971016","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.071907000","QoS Data, SN=1710, FN=0, Flags=.p....F.C","0.000000000"
"1915","7.971458","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.000442000","QoS Data, SN=1711, FN=0, Flags=.p....F.C","0.000000000"
"1918","7.971669","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.000211000","QoS Data, SN=1711, FN=0, Flags=.p..R.F.C","0.000000000"
"1921","7.971916","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.000247000","QoS Data, SN=1711, FN=0, Flags=.p..R.F.C","0.000000000"
"1943","8.073375","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.101459000","QoS Data, SN=1712, FN=0, Flags=.p....F.C","0.000000000"
"1946","8.073641","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.000266000","QoS Data, SN=1712, FN=0, Flags=.p..R.F.C","0.000000000"
"10828","53.746345","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","207","45.672704000","QoS Data, SN=1713, FN=0, Flags=.p....F.C","0.000000000"
"11138","55.588781","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","1.842436000","QoS Data, SN=1714, FN=0, Flags=.p....F.C","0.000000000"
"11389","56.008589","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","471","0.419808000","QoS Data, SN=1715, FN=0, Flags=.p....F.C","0.000000000"
"11400","56.055382","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","162","0.046793000","QoS Data, SN=1716, FN=0, Flags=.p....F.C","0.000000000"
"11403","56.055645","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","162","0.000263000","QoS Data, SN=1716, FN=0, Flags=.p..R.F.C","0.000000000"
"11415","56.074265","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","485","0.018620000","QoS Data, SN=1717, FN=0, Flags=.p....F.C","0.000000000"
"11422","56.079763","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.005498000","QoS Data, SN=1718, FN=0, Flags=.p....F.C","0.000000000"
"11425","56.080091","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.000328000","QoS Data, SN=1718, FN=0, Flags=.p..R.F.C","0.000000000"
"11427","56.090975","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","162","0.010884000","QoS Data, SN=1719, FN=0, Flags=.p....F.C","0.000000000"
"11430","56.091233","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","162","0.000258000","QoS Data, SN=1719, FN=0, Flags=.p..R.F.C","0.000000000"
"11450","56.110242","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.019009000","QoS Data, SN=1720, FN=0, Flags=.p....F.C","0.000000000"
"11473","56.119241","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","1524","0.008999000","QoS Data, SN=1721, FN=0, Flags=.p....F.C","0.000000000"
"11474","56.119365","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","1524","0.000124000","QoS Data, SN=1722, FN=0, Flags=.p....F.C","0.000000000"
"11475","56.119471","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","1524","0.000106000","QoS Data, SN=1723, FN=0, Flags=.p....F.C","0.000000000"
"11476","56.119521","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","794","0.000050000","QoS Data, SN=1724, FN=0, Flags=.p....F.C","0.000000000"
"11485","56.120308","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","1528","0.000787000","QoS Data, SN=1721, FN=0, Flags=.p..R.F.C","0.000000000"
"11496","56.121088","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","917","0.000780000","QoS Data, SN=1721, FN=0, Flags=.p..R.F.C","0.000000000"
"11499","56.121989","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","1528","0.000901000","QoS Data, SN=1721, FN=0, Flags=.p..R.F.C","0.000000000"
"11502","56.122868","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","1528","0.000879000","QoS Data, SN=1721, FN=0, Flags=.p..R.F.C","0.000000000"
"11532","56.141422","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","806","0.018554000","QoS Data, SN=1725, FN=0, Flags=.p....F.C","0.000000000"
"11545","56.159634","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","253","0.018212000","QoS Data, SN=1726, FN=0, Flags=.p....F.C","0.000000000"
