"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"3730","17.187840","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","296","0.000000000","QoS Data, SN=135, FN=0, Flags=.pm...F.C","0.000000000"
"3732","17.188695","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","296","0.000855000","QoS Data, SN=136, FN=0, Flags=.pm...F.C","0.000000000"
"3734","17.188900","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000205000","QoS Data, SN=137, FN=0, Flags=.pm...F.C","0.000000000"
"3735","17.189400","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000500000","QoS Data, SN=138, FN=0, Flags=.pm...F.C","0.000000000"
"3736","17.189520","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","292","0.000120000","QoS Data, SN=139, FN=0, Flags=.pm...F.C","0.000000000"
"3737","17.189655","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","280","0.000135000","QoS Data, SN=140, FN=0, Flags=.p....F.C","0.000000000"
"3777","17.301310","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","131","0.111655000","QoS Data, SN=141, FN=0, Flags=.p....F.C","0.000000000"
"3778","17.301470","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","131","0.000160000","QoS Data, SN=141, FN=0, Flags=.p..R.F.C","0.000000000"
"9877","48.931969","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","185","31.630499000","QoS Data, SN=143, FN=0, Flags=.pm...F.C","0.000000000"
"9879","48.932624","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000655000","QoS Data, SN=144, FN=0, Flags=.pm...F.C","0.000000000"
"9881","48.932796","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.000172000","QoS Data, SN=145, FN=0, Flags=.p....F.C","0.000000000"
"9911","49.171718","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","185","0.238922000","QoS Data, SN=146, FN=0, Flags=.p....F.C","0.000000000"
"10146","50.570534","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","185","1.398816000","QoS Data, SN=147, FN=0, Flags=.p....F.C","0.000000000"
"10798","53.539997","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","185","2.969463000","QoS Data, SN=148, FN=0, Flags=.p....F.C","0.000000000"
"11040","55.220872","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","177","1.680875000","QoS Data, SN=149, FN=0, Flags=.p....F.C","0.000000000"
"11158","55.651360","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","406","0.430488000","QoS Data, SN=150, FN=0, Flags=.p....F.C","0.000000000"
"11164","55.652627","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","406","0.001267000","QoS Data, SN=151, FN=0, Flags=.p....F.C","0.000000000"
