"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"9246","61.793028","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","166","0.000000000","QoS Data, SN=534, FN=0, Flags=.p....F.C","0.000000000"
"9248","61.799275","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1480","0.006247000","QoS Data, SN=535, FN=0, Flags=.p....F.C","0.000000000"
"9280","61.817551","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","150","0.018276000","QoS Data, SN=536, FN=0, Flags=.p....F.C","0.000000000"
"9282","61.827862","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","150","0.010311000","QoS Data, SN=537, FN=0, Flags=.p....F.C","0.000000000"
"9284","61.831445","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","177","0.003583000","QoS Data, SN=538, FN=0, Flags=.p....F.C","0.000000000"
"9314","61.948452","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","526","0.117007000","QoS Data, SN=539, FN=0, Flags=.p....F.C","0.000000000"
"9316","61.949923","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","252","0.001471000","QoS Data, SN=540, FN=0, Flags=.p....F.C","0.000000000"
"9329","61.960576","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","526","0.010653000","QoS Data, SN=541, FN=0, Flags=.p....F.C","0.000000000"
"9358","62.072812","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","162","0.112236000","QoS Data, SN=542, FN=0, Flags=.p....F.C","0.000000000"
"9370","62.086458","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.013646000","QoS Data, SN=543, FN=0, Flags=.p..R.F.C","0.000000000"
"9372","62.088480","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1528","0.002022000","QoS Data, SN=544, FN=0, Flags=.p....F.C","0.000000000"
"9374","62.088658","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1528","0.000178000","QoS Data, SN=545, FN=0, Flags=.p....F.C","0.000000000"
"9376","62.089278","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1301","0.000620000","QoS Data, SN=546, FN=0, Flags=.p....F.C","0.000000000"
"9406","62.116932","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","162","0.027654000","QoS Data, SN=547, FN=0, Flags=.p....F.C","0.000000000"
"9408","62.117072","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","412","0.000140000","QoS Data, SN=548, FN=0, Flags=.p....F.C","0.000000000"
"9422","62.134667","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","154","0.017595000","QoS Data, SN=549, FN=0, Flags=.p....F.C","0.000000000"
"9424","62.135845","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","1524","0.001178000","QoS Data, SN=550, FN=0, Flags=.p....F.C","0.000000000"
"9426","62.135983","Cisco_ac:81:e8","HuaweiTe_54:24:2b","802.11","QoS Data","185","0.000138000","QoS Data, SN=551, FN=0, Flags=.p....F.C","0.000000000"
