"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"16207","42.298485","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000000000","QoS Data, SN=1556, FN=0, Flags=.p....F.C","0.000000000"
"16210","42.298707","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000222000","QoS Data, SN=1556, FN=0, Flags=.p..R.F.C","0.000000000"
"16216","42.322083","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.023376000","QoS Data, SN=1557, FN=0, Flags=.p....F.C","0.000000000"
"16219","42.322305","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000222000","QoS Data, SN=1557, FN=0, Flags=.p..R.F.C","0.000000000"
"16290","42.552996","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","194","0.230691000","QoS Data, SN=1558, FN=0, Flags=.p....F.C","0.000000000"
"16295","42.553763","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","194","0.000767000","QoS Data, SN=1558, FN=0, Flags=.p..R.F.C","0.000000000"
"26056","67.634746","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","25.080983000","QoS Data, SN=1559, FN=0, Flags=.p....F.C","0.000000000"
"26083","67.657848","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.023102000","QoS Data, SN=1560, FN=0, Flags=.p....F.C","0.000000000"
"26198","67.774324","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","228","0.116476000","QoS Data, SN=1561, FN=0, Flags=.p....F.C","0.000000000"
"26244","67.799052","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.024728000","QoS Data, SN=1562, FN=0, Flags=.p....F.C","0.000000000"
"26279","67.817030","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.017978000","QoS Data, SN=1563, FN=0, Flags=.p....F.C","0.000000000"
"26321","67.937738","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","228","0.120708000","QoS Data, SN=1564, FN=0, Flags=.p....F.C","0.000000000"
"28638","71.088400","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","3.150662000","QoS Data, SN=1565, FN=0, Flags=.p....F.C","0.000000000"
"28651","71.108229","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.019829000","QoS Data, SN=1566, FN=0, Flags=.p....F.C","0.000000000"
"28742","71.229705","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","194","0.121476000","QoS Data, SN=1567, FN=0, Flags=.p....F.C","0.000000000"
"28771","71.275960","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.046255000","QoS Data, SN=1568, FN=0, Flags=.p....F.C","0.000000000"
"28786","71.295341","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.019381000","QoS Data, SN=1569, FN=0, Flags=.p....F.C","0.000000000"
"28963","71.667438","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.372097000","QoS Data, SN=1570, FN=0, Flags=.p....F.C","0.000000000"
"28981","71.705753","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.038315000","QoS Data, SN=1571, FN=0, Flags=.p....F.C","0.000000000"
"29467","72.381699","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.675946000","QoS Data, SN=1572, FN=0, Flags=.p....F.C","0.000000000"
"29486","72.405974","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.024275000","QoS Data, SN=1573, FN=0, Flags=.p....F.C","0.000000000"
