"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"7306","23.629642","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000000000","QoS Data, SN=1836, FN=0, Flags=.p....F.C","0.000000000"
"7309","23.629956","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000314000","QoS Data, SN=1836, FN=0, Flags=.p..R.F.C","0.000000000"
"15236","54.042074","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","30.412118000","QoS Data, SN=1837, FN=0, Flags=.p....F.C","0.000000000"
"15239","54.042317","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000243000","QoS Data, SN=1837, FN=0, Flags=.p..R.F.C","0.000000000"
"19430","67.867598","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","319","13.825281000","QoS Data, SN=1838, FN=0, Flags=.pm...F.C","0.000000000"
"19433","67.867827","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","319","0.000229000","QoS Data, SN=1838, FN=0, Flags=.pm.R.F.C","0.000000000"
"19435","67.867995","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","207","0.000168000","QoS Data, SN=1839, FN=0, Flags=.p....F.C","0.000000000"
"19487","68.223046","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","207","0.355051000","QoS Data, SN=1840, FN=0, Flags=.p....F.C","0.000000000"
"19496","68.223778","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","207","0.000732000","QoS Data, SN=1840, FN=0, Flags=.p..R.F.C","0.000000000"
"19571","68.683955","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","319","0.460177000","QoS Data, SN=1841, FN=0, Flags=.p....F.C","0.000000000"
"19574","68.684260","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","319","0.000305000","QoS Data, SN=1841, FN=0, Flags=.p..R.F.C","0.000000000"
