"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"5461","12.285838","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","207","0.000000000","QoS Data, SN=3689, FN=0, Flags=.p....F.C","0.000000000"
"5509","12.539876","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","316","0.254038000","QoS Data, SN=52, FN=0, Flags=.p....F.C","0.000000000"
"5554","12.781877","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","162","0.242001000","QoS Data, SN=3690, FN=0, Flags=.p....F.C","0.000000000"
"5605","13.061230","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.279353000","QoS Data, SN=3691, FN=0, Flags=.p....F.C","0.000000000"
"5632","13.257477","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","211","0.196247000","QoS Data, SN=3692, FN=0, Flags=.pm...F.C","0.000000000"
"5634","13.257677","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","200","0.000200000","QoS Data, SN=3693, FN=0, Flags=.pm...F.C","0.000000000"
"5636","13.257821","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","200","0.000144000","QoS Data, SN=3694, FN=0, Flags=.p....F.C","0.000000000"
"5647","13.279943","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","202","0.022122000","QoS Data, SN=3695, FN=0, Flags=.p....F.C","0.000000000"
"5649","13.280958","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","186","0.001015000","QoS Data, SN=3696, FN=0, Flags=.p....F.C","0.000000000"
"5687","13.397829","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.116871000","QoS Data, SN=3697, FN=0, Flags=.p....F.C","0.000000000"
"5707","13.460473","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.062644000","QoS Data, SN=3698, FN=0, Flags=.p....F.C","0.000000000"
"5709","13.462742","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.002269000","QoS Data, SN=3699, FN=0, Flags=.p....F.C","0.000000000"
"5748","13.572440","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","190","0.109698000","QoS Data, SN=3700, FN=0, Flags=.p....F.C","0.000000000"
"5757","13.583909","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","1528","0.011469000","QoS Data, SN=3701, FN=0, Flags=.p....F.C","0.000000000"
"5759","13.584088","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","271","0.000179000","QoS Data, SN=3702, FN=0, Flags=.p....F.C","0.000000000"
"5761","13.584430","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","1524","0.000342000","QoS Data, SN=3703, FN=0, Flags=.p....F.C","0.000000000"
"5762","13.584537","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","276","0.000107000","QoS Data, SN=3704, FN=0, Flags=.p....F.C","0.000000000"
"5763","13.584628","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","851","0.000091000","QoS Data, SN=3705, FN=0, Flags=.p....F.C","0.000000000"
"5906","14.411510","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","0.826882000","QoS Data, SN=3706, FN=0, Flags=.p....F.C","0.000000000"
"5930","14.588552","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","192","0.177042000","QoS Data, SN=3707, FN=0, Flags=.p....F.C","0.000000000"
"5970","14.895953","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","148","0.307401000","QoS Data, SN=3708, FN=0, Flags=.p....F.C","0.000000000"
"6444","17.771845","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","207","2.875892000","QoS Data, SN=3709, FN=0, Flags=.pm.R.F.C","0.000000000"
"6446","17.772042","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","207","0.000197000","QoS Data, SN=3710, FN=0, Flags=.p....F.C","0.000000000"
"6830","20.680110","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","2.908068000","QoS Data, SN=3711, FN=0, Flags=.p..R.F.C","0.000000000"
"7136","23.190235","Cisco_ac:81:e8","Apple_5b:02:e8","802.11","QoS Data","154","2.510125000","QoS Data, SN=3712, FN=0, Flags=.pm...F.C","0.000000000"
