"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"32","0.054058","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000000000","QoS Data, SN=768, FN=0, Flags=.pm...F.C","0.000000000"
"35","0.054345","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000287000","QoS Data, SN=768, FN=0, Flags=.pm.R.F.C","0.000000000"
"37","0.054526","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1528","0.000181000","QoS Data, SN=769, FN=0, Flags=.pm...F.C","0.000000000"
"40","0.055195","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1528","0.000669000","QoS Data, SN=769, FN=0, Flags=.pm.R.F.C","0.000000000"
"42","0.055362","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1524","0.000167000","QoS Data, SN=770, FN=0, Flags=.pm...F.C","0.000000000"
"43","0.055490","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","459","0.000128000","QoS Data, SN=771, FN=0, Flags=.pm...F.C","0.000000000"
"44","0.055581","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","570","0.000091000","QoS Data, SN=772, FN=0, Flags=.p....F.C","0.000000000"
"47","0.055949","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1524","0.000368000","QoS Data, SN=770, FN=0, Flags=.pm.R.F.C","0.000000000"
"48","0.056045","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","459","0.000096000","QoS Data, SN=771, FN=0, Flags=.pm.R.F.C","0.000000000"
"49","0.056100","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","570","0.000055000","QoS Data, SN=772, FN=0, Flags=.p..R.F.C","0.000000000"
"91","0.075324","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","155","0.019224000","QoS Data, SN=773, FN=0, Flags=.p....F.C","0.000000000"
"94","0.075582","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","155","0.000258000","QoS Data, SN=773, FN=0, Flags=.p..R.F.C","0.000000000"
"113","0.088304","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.012722000","QoS Data, SN=774, FN=0, Flags=.p....F.C","0.000000000"
"116","0.088562","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000258000","QoS Data, SN=774, FN=0, Flags=.p..R.F.C","0.000000000"
"132","0.111762","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.023200000","QoS Data, SN=775, FN=0, Flags=.p....F.C","0.000000000"
"135","0.111985","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000223000","QoS Data, SN=775, FN=0, Flags=.p..R.F.C","0.000000000"
"141","0.145164","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1440","0.033179000","QoS Data, SN=776, FN=0, Flags=.p....F.C","0.000000000"
"144","0.145423","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1440","0.000259000","QoS Data, SN=776, FN=0, Flags=.p..R.F.C","0.000000000"
"227","0.279939","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.134516000","QoS Data, SN=778, FN=0, Flags=.p....F.C","0.000000000"
"230","0.280268","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000329000","QoS Data, SN=778, FN=0, Flags=.p..R.F.C","0.000000000"
"232","0.281988","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","524","0.001720000","QoS Data, SN=779, FN=0, Flags=.p....F.C","0.000000000"
"235","0.282196","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","524","0.000208000","QoS Data, SN=779, FN=0, Flags=.p..R.F.C","0.000000000"
"237","0.282331","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","185","0.000135000","QoS Data, SN=780, FN=0, Flags=.p....F.C","0.000000000"
"240","0.282841","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","185","0.000510000","QoS Data, SN=780, FN=0, Flags=.p..R.F.C","0.000000000"
"248","0.286030","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.003189000","QoS Data, SN=781, FN=0, Flags=.p....F.C","0.000000000"
"251","0.286292","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000262000","QoS Data, SN=781, FN=0, Flags=.p..R.F.C","0.000000000"
"267","0.339790","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","488","0.053498000","QoS Data, SN=782, FN=0, Flags=.p....F.C","0.000000000"
"270","0.340017","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","488","0.000227000","QoS Data, SN=782, FN=0, Flags=.p..R.F.C","0.000000000"
"272","0.340169","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","176","0.000152000","QoS Data, SN=783, FN=0, Flags=.p....F.C","0.000000000"
"276","0.340628","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","176","0.000459000","QoS Data, SN=783, FN=0, Flags=.p..R.F.C","0.000000000"
"412","0.498020","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.157392000","QoS Data, SN=784, FN=0, Flags=.p....F.C","0.000000000"
"415","0.498242","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000222000","QoS Data, SN=784, FN=0, Flags=.p..R.F.C","0.000000000"
"425","0.533231","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","0.034989000","QoS Data, SN=785, FN=0, Flags=.p....F.C","0.000000000"
"428","0.533437","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","0.000206000","QoS Data, SN=785, FN=0, Flags=.p..R.F.C","0.000000000"
"432","0.536028","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1528","0.002591000","QoS Data, SN=786, FN=0, Flags=.p....F.C","0.000000000"
"435","0.536291","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1528","0.000263000","QoS Data, SN=786, FN=0, Flags=.p..R.F.C","0.000000000"
"437","0.536847","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1528","0.000556000","QoS Data, SN=787, FN=0, Flags=.p....F.C","0.000000000"
"440","0.537404","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1528","0.000557000","QoS Data, SN=787, FN=0, Flags=.p..R.F.C","0.000000000"
"465","0.577661","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","590","0.040257000","QoS Data, SN=788, FN=0, Flags=.p....F.C","0.000000000"
"468","0.578304","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","590","0.000643000","QoS Data, SN=788, FN=0, Flags=.p..R.F.C","0.000000000"
"476","0.587516","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","162","0.009212000","QoS Data, SN=789, FN=0, Flags=.p....F.C","0.000000000"
"479","0.587882","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","162","0.000366000","QoS Data, SN=789, FN=0, Flags=.p..R.F.C","0.000000000"
"574","0.735809","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.147927000","QoS Data, SN=93, FN=0, Flags=.p....F.C","0.000000000"
"577","0.736021","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000212000","QoS Data, SN=93, FN=0, Flags=.p..R.F.C","0.000000000"
"616","0.793272","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.057251000","QoS Data, SN=790, FN=0, Flags=.p....F.C","0.000000000"
"619","0.793494","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000222000","QoS Data, SN=790, FN=0, Flags=.p..R.F.C","0.000000000"
"621","0.794149","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","299","0.000655000","QoS Data, SN=791, FN=0, Flags=.p....F.C","0.000000000"
"624","0.794354","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","299","0.000205000","QoS Data, SN=791, FN=0, Flags=.p..R.F.C","0.000000000"
"643","0.807010","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","400","0.012656000","QoS Data, SN=792, FN=0, Flags=.p....F.C","0.000000000"
"646","0.807237","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","400","0.000227000","QoS Data, SN=792, FN=0, Flags=.p..R.F.C","0.000000000"
"673","0.845340","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.038103000","QoS Data, SN=793, FN=0, Flags=.pm...F.C","0.000000000"
"676","0.845984","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000644000","QoS Data, SN=793, FN=0, Flags=.pm.R.F.C","0.000000000"
