"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"418","2.113140","ArubaAHe_83:5b:04","Apple_6e:03:01","EAPOL","QoS Data","184","0.000000000","Key (Message 1 of 4)","0.000000000"
"422","2.119033","ArubaAHe_83:5b:04","Apple_6e:03:01","EAPOL","QoS Data","218","0.005893000","Key (Message 3 of 4)","0.000000000"
"21813","32.124330","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","30.005297000","QoS Data, SN=2, FN=0, Flags=.p....F.C","0.000000000"
"36563","62.571023","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","30.446693000","QoS Data, SN=3, FN=0, Flags=.p....F.C","0.000000000"
"40464","83.359969","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","335","20.788946000","QoS Data, SN=4, FN=0, Flags=.pm...F.C","0.000000000"
"40466","83.360169","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","207","0.000200000","QoS Data, SN=5, FN=0, Flags=.p....F.C","0.000000000"
"40551","83.808645","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","388","0.448476000","QoS Data, SN=6, FN=0, Flags=.p....F.C","0.000000000"
"40623","84.019584","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","316","0.210939000","QoS Data, SN=7, FN=0, Flags=.p....F.C","0.000000000"
"40743","84.279976","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","131","0.260392000","QoS Data, SN=8, FN=0, Flags=.p....F.C","0.000000000"
"41147","85.085780","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.805804000","QoS Data, SN=9, FN=0, Flags=.p....F.C","0.000000000"
"41175","85.127552","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.041772000","QoS Data, SN=10, FN=0, Flags=.p....F.C","0.000000000"
"41247","85.306505","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","211","0.178953000","QoS Data, SN=11, FN=0, Flags=.pm...F.C","0.000000000"
"41249","85.306710","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","200","0.000205000","QoS Data, SN=12, FN=0, Flags=.p....F.C","0.000000000"
"41273","85.316769","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","177","0.010059000","QoS Data, SN=13, FN=0, Flags=.p....F.C","0.000000000"
"41287","85.336711","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","202","0.019942000","QoS Data, SN=14, FN=0, Flags=.p....F.C","0.000000000"
"41297","85.338564","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1261","0.001853000","QoS Data, SN=15, FN=0, Flags=.p....F.C","0.000000000"
"41299","85.338703","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","188","0.000139000","QoS Data, SN=16, FN=0, Flags=.p....F.C","0.000000000"
"41342","85.363977","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.025274000","QoS Data, SN=17, FN=0, Flags=.p....F.C","0.000000000"
"41344","85.364133","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000156000","QoS Data, SN=18, FN=0, Flags=.p....F.C","0.000000000"
"41473","85.633802","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","167","0.269669000","QoS Data, SN=19, FN=0, Flags=.p....F.C","0.000000000"
"41504","85.651759","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.017957000","QoS Data, SN=20, FN=0, Flags=.p....F.C","0.000000000"
"41508","85.669213","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.017454000","QoS Data, SN=21, FN=0, Flags=.p....F.C","0.000000000"
"41550","85.921674","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.252461000","QoS Data, SN=22, FN=0, Flags=.pm...F.C","0.000000000"
"41552","85.921839","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","271","0.000165000","QoS Data, SN=23, FN=0, Flags=.pm...F.C","0.000000000"
