"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"1227","9.198643","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","0.000000000","QoS Data, SN=2025, FN=0, Flags=.p....F.C","0.000000000"
"1229","9.198815","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","0.000172000","QoS Data, SN=2026, FN=0, Flags=.p....F.C","0.000000000"
"1475","10.746560","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","1.547745000","QoS Data, SN=2027, FN=0, Flags=.p....F.C","0.000000000"
"1477","10.746727","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","0.000167000","QoS Data, SN=2028, FN=0, Flags=.p....F.C","0.000000000"
"1480","10.746990","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","0.000263000","QoS Data, SN=2028, FN=0, Flags=.p..R.F.C","0.000000000"
"10199","30.563414","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","166","19.816424000","QoS Data, SN=2029, FN=0, Flags=.p....F.C","0.000000000"
"16621","35.629287","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","5.065873000","QoS Data, SN=2030, FN=0, Flags=.p....F.C","0.000000000"
"23742","64.305877","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","570","28.676590000","QoS Data, SN=2031, FN=0, Flags=.p....F.C","0.000000000"
"24299","64.708080","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","0.402203000","QoS Data, SN=2033, FN=0, Flags=.p....F.C","0.000000000"
"24301","64.711209","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1528","0.003129000","QoS Data, SN=2034, FN=0, Flags=.p....F.C","0.000000000"
"24303","64.711383","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","1528","0.000174000","QoS Data, SN=2035, FN=0, Flags=.p....F.C","0.000000000"
"24307","64.711807","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","590","0.000424000","QoS Data, SN=2036, FN=0, Flags=.p....F.C","0.000000000"
"24807","65.123351","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","463","0.411544000","QoS Data, SN=2038, FN=0, Flags=.p....F.C","0.000000000"
"24809","65.123522","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","176","0.000171000","QoS Data, SN=2039, FN=0, Flags=.p....F.C","0.000000000"
"25108","65.381469","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","353","0.257947000","QoS Data, SN=2040, FN=0, Flags=.p....F.C","0.000000000"
"25309","65.483391","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.101922000","QoS Data, SN=2041, FN=0, Flags=.p....F.C","0.000000000"
"25325","65.507092","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.023701000","QoS Data, SN=2042, FN=0, Flags=.p....F.C","0.000000000"
"25398","65.629425","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","228","0.122333000","QoS Data, SN=2043, FN=0, Flags=.p....F.C","0.000000000"
"27829","67.420291","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","1.790866000","QoS Data, SN=2044, FN=0, Flags=.p....F.C","0.000000000"
"27869","67.446730","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.026439000","QoS Data, SN=2045, FN=0, Flags=.p....F.C","0.000000000"
"27976","67.619145","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","193","0.172415000","QoS Data, SN=2046, FN=0, Flags=.p....F.C","0.000000000"
"28938","68.540878","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","355","0.921733000","QoS Data, SN=2047, FN=0, Flags=.p....F.C","0.000000000"
"28943","68.541289","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","355","0.000411000","QoS Data, SN=2047, FN=0, Flags=.p..R.F.C","0.000000000"
"29199","68.694479","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.153190000","QoS Data, SN=2048, FN=0, Flags=.p..R.F.C","0.000000000"
"29486","68.873178","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","210","0.178699000","QoS Data, SN=2049, FN=0, Flags=.p..R.F.C","0.000000000"
"29545","68.905256","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.032078000","QoS Data, SN=2050, FN=0, Flags=.p....F.C","0.000000000"
"29548","68.905462","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000206000","QoS Data, SN=2050, FN=0, Flags=.p..R.F.C","0.000000000"
"29774","69.077545","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","222","0.172083000","QoS Data, SN=2051, FN=0, Flags=.pm...F.C","0.000000000"
"29778","69.078267","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","222","0.000722000","QoS Data, SN=2051, FN=0, Flags=.pm.R.F.C","0.000000000"
"29780","69.078467","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","210","0.000200000","QoS Data, SN=2052, FN=0, Flags=.p....F.C","0.000000000"
"29783","69.078745","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","210","0.000278000","QoS Data, SN=2052, FN=0, Flags=.p..R.F.C","0.000000000"
"31435","71.212768","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","369","2.134023000","QoS Data, SN=2053, FN=0, Flags=.p..R.F.C","0.000000000"
"31450","71.239024","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.026256000","QoS Data, SN=2054, FN=0, Flags=.p....F.C","0.000000000"
"31486","71.305289","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.066265000","QoS Data, SN=2056, FN=0, Flags=.p....F.C","0.000000000"
"31527","71.385698","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","194","0.080409000","QoS Data, SN=2057, FN=0, Flags=.p....F.C","0.000000000"
"31581","71.417787","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","228","0.032089000","QoS Data, SN=2058, FN=0, Flags=.p....F.C","0.000000000"
"34234","73.827535","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","2.409748000","QoS Data, SN=2060, FN=0, Flags=.p..R.F.C","0.000000000"
"34266","73.951591","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","232","0.124056000","QoS Data, SN=2061, FN=0, Flags=.p....F.C","0.000000000"
"34562","74.287659","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","234","0.336068000","QoS Data, SN=2062, FN=0, Flags=.pm...F.C","0.000000000"
"34564","74.287838","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","232","0.000179000","QoS Data, SN=2063, FN=0, Flags=.p....F.C","0.000000000"
"34619","74.320721","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","234","0.032883000","QoS Data, SN=2064, FN=0, Flags=.p....F.C","0.000000000"
"34621","74.320932","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","232","0.000211000","QoS Data, SN=2065, FN=0, Flags=.p....F.C","0.000000000"
"34625","74.327285","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.006353000","QoS Data, SN=2066, FN=0, Flags=.p....F.C","0.000000000"
"34668","74.351018","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.023733000","QoS Data, SN=2067, FN=0, Flags=.p....F.C","0.000000000"
"34720","74.378233","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.027215000","QoS Data, SN=2068, FN=0, Flags=.p..R.F.C","0.000000000"
"35362","74.901930","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","371","0.523697000","QoS Data, SN=2069, FN=0, Flags=.p....F.C","0.000000000"
"35366","74.903536","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","371","0.001606000","QoS Data, SN=2069, FN=0, Flags=.p..R.F.C","0.000000000"
"35475","74.965559","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.062023000","QoS Data, SN=2070, FN=0, Flags=.p....F.C","0.000000000"
"35510","74.992981","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","LLC","QoS Data","154","0.027422000","I, N(R)=16, N(S)=0; DSAP 0x3e Group, SSAP SNA Command","0.000000000"
"35662","75.111954","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","210","0.118973000","QoS Data, SN=2072, FN=0, Flags=.p....F.C","0.000000000"
"35664","75.112115","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","222","0.000161000","QoS Data, SN=2073, FN=0, Flags=.p....F.C","0.000000000"
"39678","79.626591","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","371","4.514476000","QoS Data, SN=2074, FN=0, Flags=.p....F.C","0.000000000"
"39681","79.627207","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","371","0.000616000","QoS Data, SN=2074, FN=0, Flags=.p..R.F.C","0.000000000"
"39740","79.663372","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","210","0.036165000","QoS Data, SN=2075, FN=0, Flags=.p....F.C","0.000000000"
"39743","79.663593","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","210","0.000221000","QoS Data, SN=2075, FN=0, Flags=.p..R.F.C","0.000000000"
"39836","79.725676","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.062083000","QoS Data, SN=2076, FN=0, Flags=.p..R.F.C","0.000000000"
"39871","79.749590","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.023914000","QoS Data, SN=2077, FN=0, Flags=.p....F.C","0.000000000"
"39874","79.749819","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000229000","QoS Data, SN=2077, FN=0, Flags=.p..R.F.C","0.000000000"
