"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"2132","15.362828","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","406","0.000000000","QoS Data, SN=2130, FN=0, Flags=.p..R.F.C","0.000000000"
"2145","15.410367","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.047539000","QoS Data, SN=2131, FN=0, Flags=.p....F.C","0.000000000"
"2168","15.466888","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.056521000","QoS Data, SN=2132, FN=0, Flags=.p..R.F.C","0.000000000"
"2170","15.467064","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000176000","QoS Data, SN=2133, FN=0, Flags=.p....F.C","0.000000000"
"2172","15.467244","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1524","0.000180000","QoS Data, SN=2134, FN=0, Flags=.p....F.C","0.000000000"
"2173","15.467479","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","314","0.000235000","QoS Data, SN=2135, FN=0, Flags=.p....F.C","0.000000000"
"2204","15.577605","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.110126000","QoS Data, SN=2136, FN=0, Flags=.p....F.C","0.000000000"
"2224","15.637030","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.059425000","QoS Data, SN=2137, FN=0, Flags=.p....F.C","0.000000000"
"2235","15.673651","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.036621000","QoS Data, SN=2138, FN=0, Flags=.p....F.C","0.000000000"
"2237","15.673823","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1150","0.000172000","QoS Data, SN=2139, FN=0, Flags=.p....F.C","0.000000000"
"2269","15.732008","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.058185000","QoS Data, SN=2140, FN=0, Flags=.p....F.C","0.000000000"
"2271","15.732183","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000175000","QoS Data, SN=2141, FN=0, Flags=.p....F.C","0.000000000"
"2281","15.774054","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.041871000","QoS Data, SN=2142, FN=0, Flags=.p....F.C","0.000000000"
"2284","15.774287","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000233000","QoS Data, SN=2142, FN=0, Flags=.p..R.F.C","0.000000000"
"2296","15.836991","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.062704000","QoS Data, SN=2143, FN=0, Flags=.p....F.C","0.000000000"
"2298","15.837167","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000176000","QoS Data, SN=2144, FN=0, Flags=.p....F.C","0.000000000"
"2300","15.837352","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1524","0.000185000","QoS Data, SN=2145, FN=0, Flags=.p....F.C","0.000000000"
"2301","15.837414","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","314","0.000062000","QoS Data, SN=2146, FN=0, Flags=.p....F.C","0.000000000"
"2341","16.008212","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.170798000","QoS Data, SN=2147, FN=0, Flags=.p....F.C","0.000000000"
"2345","16.008545","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.000333000","QoS Data, SN=2147, FN=0, Flags=.p..R.F.C","0.000000000"
"2377","16.083025","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.074480000","QoS Data, SN=2148, FN=0, Flags=.p....F.C","0.000000000"
"2383","16.113250","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.030225000","QoS Data, SN=2149, FN=0, Flags=.p....F.C","0.000000000"
"2385","16.113450","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1175","0.000200000","QoS Data, SN=2150, FN=0, Flags=.p....F.C","0.000000000"
"2387","16.113686","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000236000","QoS Data, SN=2151, FN=0, Flags=.p....F.C","0.000000000"
"2418","16.189904","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.076218000","QoS Data, SN=2152, FN=0, Flags=.p....F.C","0.000000000"
"2420","16.198739","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.008835000","QoS Data, SN=2153, FN=0, Flags=.p....F.C","0.000000000"
"2449","16.263898","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.065159000","QoS Data, SN=2154, FN=0, Flags=.p....F.C","0.000000000"
"2451","16.264074","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000176000","QoS Data, SN=2155, FN=0, Flags=.p....F.C","0.000000000"
"2453","16.264256","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1524","0.000182000","QoS Data, SN=2156, FN=0, Flags=.p....F.C","0.000000000"
"2454","16.264382","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","314","0.000126000","QoS Data, SN=2157, FN=0, Flags=.p....F.C","0.000000000"
"2494","16.445219","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.180837000","QoS Data, SN=2158, FN=0, Flags=.p....F.C","0.000000000"
"2497","16.445443","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.000224000","QoS Data, SN=2158, FN=0, Flags=.p..R.F.C","0.000000000"
"2517","16.512225","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.066782000","QoS Data, SN=2159, FN=0, Flags=.p....F.C","0.000000000"
"2523","16.542487","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.030262000","QoS Data, SN=2160, FN=0, Flags=.p....F.C","0.000000000"
"2526","16.543176","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000689000","QoS Data, SN=2160, FN=0, Flags=.p..R.F.C","0.000000000"
"2528","16.543362","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1150","0.000186000","QoS Data, SN=2161, FN=0, Flags=.p....F.C","0.000000000"
"2550","16.634149","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","571","0.090787000","QoS Data, SN=23, FN=0, Flags=.p....F.C","0.000000000"
"2583","16.842373","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","162","0.208224000","QoS Data, SN=2162, FN=0, Flags=.p....F.C","0.000000000"
"2630","17.156826","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.314453000","QoS Data, SN=2163, FN=0, Flags=.pm...F.C","0.000000000"
"2632","17.157337","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000511000","QoS Data, SN=2164, FN=0, Flags=.pm...F.C","0.000000000"
"2634","17.157524","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1524","0.000187000","QoS Data, SN=2165, FN=0, Flags=.pm...F.C","0.000000000"
"2635","17.157659","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1524","0.000135000","QoS Data, SN=2166, FN=0, Flags=.pm...F.C","0.000000000"
"2636","17.157753","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","573","0.000094000","QoS Data, SN=2167, FN=0, Flags=.p....F.C","0.000000000"
"2683","17.339756","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.182003000","QoS Data, SN=2168, FN=0, Flags=.p....F.C","0.000000000"
"2717","17.544285","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","223","0.204529000","QoS Data, SN=2169, FN=0, Flags=.p....F.C","0.000000000"
"2720","17.544545","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","223","0.000260000","QoS Data, SN=2169, FN=0, Flags=.p..R.F.C","0.000000000"
"2729","17.546217","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","223","0.001672000","QoS Data, SN=2169, FN=0, Flags=.p..R.F.C","0.000000000"
"2796","18.160344","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","274","0.614127000","QoS Data, SN=2170, FN=0, Flags=.p....F.C","0.000000000"
"2851","18.369411","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.209067000","QoS Data, SN=2171, FN=0, Flags=.p....F.C","0.000000000"
"2853","18.369586","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","192","0.000175000","QoS Data, SN=2172, FN=0, Flags=.p....F.C","0.000000000"
"2855","18.369770","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000184000","QoS Data, SN=2173, FN=0, Flags=.p....F.C","0.000000000"
"2857","18.370907","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.001137000","QoS Data, SN=2174, FN=0, Flags=.p....F.C","0.000000000"
"2863","18.371408","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","209","0.000501000","QoS Data, SN=2175, FN=0, Flags=.p....F.C","0.000000000"
"2872","18.396392","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.024984000","QoS Data, SN=2176, FN=0, Flags=.p....F.C","0.000000000"
"2876","18.397288","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000896000","QoS Data, SN=2176, FN=0, Flags=.p..R.F.C","0.000000000"
"2878","18.397741","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000453000","QoS Data, SN=2177, FN=0, Flags=.p....F.C","0.000000000"
"2880","18.397845","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","459","0.000104000","QoS Data, SN=2178, FN=0, Flags=.p....F.C","0.000000000"
"2881","18.398004","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","192","0.000159000","QoS Data, SN=2179, FN=0, Flags=.p....F.C","0.000000000"
"2980","18.978943","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.580939000","QoS Data, SN=2181, FN=0, Flags=.p..R.F.C","0.000000000"
"3056","19.414897","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.435954000","QoS Data, SN=2182, FN=0, Flags=.p....F.C","0.000000000"
"3059","19.415123","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000226000","QoS Data, SN=2182, FN=0, Flags=.p..R.F.C","0.000000000"
"3099","19.696883","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.281760000","QoS Data, SN=2183, FN=0, Flags=.pm...F.C","0.000000000"
"3101","19.697055","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000172000","QoS Data, SN=2184, FN=0, Flags=.p....F.C","0.000000000"
"3104","19.697258","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000203000","QoS Data, SN=2184, FN=0, Flags=.p..R.F.C","0.000000000"
"3230","20.515542","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.818284000","QoS Data, SN=2185, FN=0, Flags=.p....F.C","0.000000000"
"3233","20.515797","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000255000","QoS Data, SN=2185, FN=0, Flags=.p..R.F.C","0.000000000"
"3273","20.585667","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.069870000","QoS Data, SN=2186, FN=0, Flags=.p..R.F.C","0.000000000"
"3275","20.585827","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000160000","QoS Data, SN=2187, FN=0, Flags=.p....F.C","0.000000000"
"3278","20.586516","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000689000","QoS Data, SN=2187, FN=0, Flags=.p..R.F.C","0.000000000"
"3284","20.588211","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.001695000","QoS Data, SN=2188, FN=0, Flags=.p....F.C","0.000000000"
"3289","20.589046","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1524","0.000835000","QoS Data, SN=2188, FN=0, Flags=.p..R.F.C","0.000000000"
"3290","20.589151","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","314","0.000105000","QoS Data, SN=2189, FN=0, Flags=.p..R.F.C","0.000000000"
"3383","21.027556","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.438405000","QoS Data, SN=2190, FN=0, Flags=.p....F.C","0.000000000"
"3386","21.027744","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.000188000","QoS Data, SN=2190, FN=0, Flags=.p..R.F.C","0.000000000"
"3415","21.091555","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.063811000","QoS Data, SN=2191, FN=0, Flags=.p....F.C","0.000000000"
"3418","21.091696","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000141000","QoS Data, SN=2191, FN=0, Flags=.p..R.F.C","0.000000000"
"3421","21.091929","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000233000","QoS Data, SN=2191, FN=0, Flags=.p..R.F.C","0.000000000"
"3423","21.092420","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000491000","QoS Data, SN=2192, FN=0, Flags=.p....F.C","0.000000000"
"3426","21.092662","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000242000","QoS Data, SN=2192, FN=0, Flags=.p..R.F.C","0.000000000"
"3432","21.115322","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","900","0.022660000","QoS Data, SN=2193, FN=0, Flags=.p....F.C","0.000000000"
"3435","21.115633","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","900","0.000311000","QoS Data, SN=2193, FN=0, Flags=.p..R.F.C","0.000000000"
"3468","21.207452","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.091819000","QoS Data, SN=2194, FN=0, Flags=.p....F.C","0.000000000"
"3471","21.207750","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000298000","QoS Data, SN=2194, FN=0, Flags=.p..R.F.C","0.000000000"
"3482","21.262154","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1268","0.054404000","QoS Data, SN=2195, FN=0, Flags=.p....F.C","0.000000000"
"3485","21.262480","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1268","0.000326000","QoS Data, SN=2195, FN=0, Flags=.p..R.F.C","0.000000000"
"3517","21.368166","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.105686000","QoS Data, SN=2196, FN=0, Flags=.p....F.C","0.000000000"
"3520","21.368391","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000225000","QoS Data, SN=2196, FN=0, Flags=.p..R.F.C","0.000000000"
"3522","21.368577","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000186000","QoS Data, SN=2197, FN=0, Flags=.p....F.C","0.000000000"
"3525","21.368821","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000244000","QoS Data, SN=2197, FN=0, Flags=.p..R.F.C","0.000000000"
"3531","21.373805","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.004984000","QoS Data, SN=2198, FN=0, Flags=.p....F.C","0.000000000"
"3534","21.374031","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.000226000","QoS Data, SN=2198, FN=0, Flags=.p..R.F.C","0.000000000"
"3559","21.439907","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.065876000","QoS Data, SN=2199, FN=0, Flags=.p....F.C","0.000000000"
"3562","21.440382","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000475000","QoS Data, SN=2199, FN=0, Flags=.p..R.F.C","0.000000000"
"3564","21.440595","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000213000","QoS Data, SN=2200, FN=0, Flags=.p....F.C","0.000000000"
"3567","21.441385","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1528","0.000790000","QoS Data, SN=2200, FN=0, Flags=.p..R.F.C","0.000000000"
"3569","21.441599","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1524","0.000214000","QoS Data, SN=2201, FN=0, Flags=.p....F.C","0.000000000"
"3570","21.441661","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","314","0.000062000","QoS Data, SN=2202, FN=0, Flags=.p....F.C","0.000000000"
"3573","21.442387","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1524","0.000726000","QoS Data, SN=2201, FN=0, Flags=.p..R.F.C","0.000000000"
"3574","21.442512","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","314","0.000125000","QoS Data, SN=2202, FN=0, Flags=.p..R.F.C","0.000000000"
"3605","21.611086","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.168574000","QoS Data, SN=2203, FN=0, Flags=.p....F.C","0.000000000"
"3608","21.611477","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.000391000","QoS Data, SN=2203, FN=0, Flags=.p..R.F.C","0.000000000"
"3639","21.679185","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.067708000","QoS Data, SN=2204, FN=0, Flags=.p....F.C","0.000000000"
"3642","21.679406","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000221000","QoS Data, SN=2204, FN=0, Flags=.p..R.F.C","0.000000000"
"3648","21.720533","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.041127000","QoS Data, SN=2205, FN=0, Flags=.p....F.C","0.000000000"
"3651","21.720755","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000222000","QoS Data, SN=2205, FN=0, Flags=.p..R.F.C","0.000000000"
"3657","21.742869","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1138","0.022114000","QoS Data, SN=2206, FN=0, Flags=.p....F.C","0.000000000"
"3660","21.743348","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1138","0.000479000","QoS Data, SN=2206, FN=0, Flags=.p..R.F.C","0.000000000"
"3758","22.358759","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.615411000","QoS Data, SN=2207, FN=0, Flags=.p....F.C","0.000000000"
"3761","22.359015","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000256000","QoS Data, SN=2207, FN=0, Flags=.p..R.F.C","0.000000000"
