"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"126","0.460488","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000000000","QoS Data, SN=278, FN=0, Flags=.p....F.C","0.000000000"
"129","0.460911","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000423000","QoS Data, SN=278, FN=0, Flags=.p..R.F.C","0.000000000"
"131","0.483932","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.023021000","QoS Data, SN=279, FN=0, Flags=.p....F.C","0.000000000"
"134","0.484153","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000221000","QoS Data, SN=279, FN=0, Flags=.p..R.F.C","0.000000000"
"1328","7.935855","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","7.451702000","QoS Data, SN=280, FN=0, Flags=.p....F.C","0.000000000"
"1331","7.936080","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","0.000225000","QoS Data, SN=280, FN=0, Flags=.p..R.F.C","0.000000000"
"1333","7.936266","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","0.000186000","QoS Data, SN=281, FN=0, Flags=.p....F.C","0.000000000"
"9254","35.577413","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","27.641147000","QoS Data, SN=282, FN=0, Flags=.p....F.C","0.000000000"
"9257","35.577637","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000224000","QoS Data, SN=282, FN=0, Flags=.p..R.F.C","0.000000000"
"9266","35.582320","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","0.004683000","QoS Data, SN=283, FN=0, Flags=.p....F.C","0.000000000"
"9269","35.582537","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","0.000217000","QoS Data, SN=283, FN=0, Flags=.p..R.F.C","0.000000000"
"9271","35.582721","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","0.000184000","QoS Data, SN=284, FN=0, Flags=.p....F.C","0.000000000"
"9274","35.582970","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","0.000249000","QoS Data, SN=284, FN=0, Flags=.p..R.F.C","0.000000000"
"9276","35.601539","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018569000","QoS Data, SN=285, FN=0, Flags=.p....F.C","0.000000000"
"9464","36.942362","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","1.340823000","QoS Data, SN=286, FN=0, Flags=.pm...F.C","0.000000000"
"9467","36.942614","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000252000","QoS Data, SN=286, FN=0, Flags=.pm.R.F.C","0.000000000"
"9473","36.943808","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","180","0.001194000","QoS Data, SN=287, FN=0, Flags=.pm...F.C","0.000000000"
"9476","36.944013","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","180","0.000205000","QoS Data, SN=287, FN=0, Flags=.pm.R.F.C","0.000000000"
"9478","36.944145","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","438","0.000132000","QoS Data, SN=288, FN=0, Flags=.p....F.C","0.000000000"
"9489","36.978314","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","162","0.034169000","QoS Data, SN=289, FN=0, Flags=.p....F.C","0.000000000"
"9492","36.978536","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","162","0.000222000","QoS Data, SN=289, FN=0, Flags=.p..R.F.C","0.000000000"
"9500","37.001479","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.022943000","QoS Data, SN=290, FN=0, Flags=.p....F.C","0.000000000"
"9503","37.001701","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000222000","QoS Data, SN=290, FN=0, Flags=.p..R.F.C","0.000000000"
"9511","37.032861","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","1528","0.031160000","QoS Data, SN=291, FN=0, Flags=.p....F.C","0.000000000"
"9514","37.033107","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","1528","0.000246000","QoS Data, SN=291, FN=0, Flags=.p..R.F.C","0.000000000"
"9516","37.033730","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","1528","0.000623000","QoS Data, SN=292, FN=0, Flags=.p....F.C","0.000000000"
"9519","37.034133","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","1528","0.000403000","QoS Data, SN=292, FN=0, Flags=.p..R.F.C","0.000000000"
"9521","37.034301","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","607","0.000168000","QoS Data, SN=293, FN=0, Flags=.p....F.C","0.000000000"
"9526","37.034825","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","607","0.000524000","QoS Data, SN=293, FN=0, Flags=.p..R.F.C","0.000000000"
"9542","37.070575","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","446","0.035750000","QoS Data, SN=294, FN=0, Flags=.p..R.F.C","0.000000000"
"9550","37.097868","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.027293000","QoS Data, SN=0, FN=0, Flags=.p....F.C","0.000000000"
"9553","37.098132","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000264000","QoS Data, SN=0, FN=0, Flags=.p..R.F.C","0.000000000"
"9560","37.142668","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","690","0.044536000","QoS Data, SN=1, FN=0, Flags=.p....F.C","0.000000000"
"9563","37.142895","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","690","0.000227000","QoS Data, SN=1, FN=0, Flags=.p..R.F.C","0.000000000"
"9582","37.251366","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.108471000","QoS Data, SN=2, FN=0, Flags=.p....F.C","0.000000000"
"9585","37.251588","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000222000","QoS Data, SN=2, FN=0, Flags=.p..R.F.C","0.000000000"
"9587","37.251771","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000183000","QoS Data, SN=3, FN=0, Flags=.p....F.C","0.000000000"
"9591","37.252109","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000338000","QoS Data, SN=3, FN=0, Flags=.p..R.F.C","0.000000000"
"9597","37.284297","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","597","0.032188000","QoS Data, SN=4, FN=0, Flags=.p....F.C","0.000000000"
"9600","37.284517","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","597","0.000220000","QoS Data, SN=4, FN=0, Flags=.p..R.F.C","0.000000000"
"9611","37.329842","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.045325000","QoS Data, SN=5, FN=0, Flags=.p....F.C","0.000000000"
"9614","37.330067","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000225000","QoS Data, SN=5, FN=0, Flags=.p..R.F.C","0.000000000"
"9656","37.630563","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","667","0.300496000","QoS Data, SN=7, FN=0, Flags=.p..R.F.C","0.000000000"
"9659","37.631013","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","667","0.000450000","QoS Data, SN=7, FN=0, Flags=.p..R.F.C","0.000000000"
"9662","37.631271","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","667","0.000258000","QoS Data, SN=7, FN=0, Flags=.p..R.F.C","0.000000000"
"9665","37.631652","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","667","0.000381000","QoS Data, SN=7, FN=0, Flags=.p..R.F.C","0.000000000"
"9699","37.765369","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","131","0.133717000","QoS Data, SN=8, FN=0, Flags=.p....F.C","0.000000000"
"9702","37.765571","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","131","0.000202000","QoS Data, SN=8, FN=0, Flags=.p..R.F.C","0.000000000"
"9705","37.765798","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","131","0.000227000","QoS Data, SN=8, FN=0, Flags=.p..R.F.C","0.000000000"
"9708","37.766073","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","131","0.000275000","QoS Data, SN=8, FN=0, Flags=.p..R.F.C","0.000000000"
"9754","38.040017","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","574","0.273944000","QoS Data, SN=9, FN=0, Flags=.p..R.F.C","0.000000000"
"9756","38.040196","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","574","0.000179000","QoS Data, SN=10, FN=0, Flags=.p....F.C","0.000000000"
"9759","38.040407","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","574","0.000211000","QoS Data, SN=10, FN=0, Flags=.p..R.F.C","0.000000000"
"12679","58.575392","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","20.534985000","QoS Data, SN=295, FN=0, Flags=.p....F.C","0.000000000"
"12683","58.594375","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018983000","QoS Data, SN=296, FN=0, Flags=.p....F.C","0.000000000"
"12694","58.713519","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","194","0.119144000","QoS Data, SN=297, FN=0, Flags=.p....F.C","0.000000000"
"12789","59.303354","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.589835000","QoS Data, SN=298, FN=0, Flags=.p....F.C","0.000000000"
"12802","59.321755","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018401000","QoS Data, SN=299, FN=0, Flags=.p....F.C","0.000000000"
"12831","59.446976","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","232","0.125221000","QoS Data, SN=300, FN=0, Flags=.p....F.C","0.000000000"
"12851","59.593044","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.146068000","QoS Data, SN=301, FN=0, Flags=.p....F.C","0.000000000"
"12866","59.613044","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.020000000","QoS Data, SN=302, FN=0, Flags=.p....F.C","0.000000000"
"12910","59.743912","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","232","0.130868000","QoS Data, SN=303, FN=0, Flags=.p....F.C","0.000000000"
"12916","59.768922","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.025010000","QoS Data, SN=304, FN=0, Flags=.p....F.C","0.000000000"
"12936","59.787851","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018929000","QoS Data, SN=305, FN=0, Flags=.p....F.C","0.000000000"
"13174","60.159698","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.371847000","QoS Data, SN=306, FN=0, Flags=.p....F.C","0.000000000"
"13210","60.178694","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018996000","QoS Data, SN=307, FN=0, Flags=.p....F.C","0.000000000"
"13332","60.303393","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","232","0.124699000","QoS Data, SN=308, FN=0, Flags=.p....F.C","0.000000000"
"13369","60.362726","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.059333000","QoS Data, SN=309, FN=0, Flags=.p....F.C","0.000000000"
"13382","60.380907","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018181000","QoS Data, SN=310, FN=0, Flags=.p....F.C","0.000000000"
"13673","60.502153","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","193","0.121246000","QoS Data, SN=311, FN=0, Flags=.p....F.C","0.000000000"
"13689","60.539516","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","232","0.037363000","QoS Data, SN=312, FN=0, Flags=.p....F.C","0.000000000"
"13728","60.574952","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.035436000","QoS Data, SN=313, FN=0, Flags=.p....F.C","0.000000000"
"13739","60.593699","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018747000","QoS Data, SN=314, FN=0, Flags=.p....F.C","0.000000000"
"13758","60.670150","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","232","0.076451000","QoS Data, SN=315, FN=0, Flags=.p....F.C","0.000000000"
"13762","60.692496","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.022346000","QoS Data, SN=316, FN=0, Flags=.p....F.C","0.000000000"
"13766","60.711325","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018829000","QoS Data, SN=317, FN=0, Flags=.p....F.C","0.000000000"
