"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"1086","1.614441","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","217","0.000000000","QoS Data, SN=1126, FN=0, Flags=.pm...F.C","0.000000000"
"1091","1.616353","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.001912000","QoS Data, SN=1127, FN=0, Flags=.p....F.C","0.000000000"
"1101","1.633527","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.017174000","QoS Data, SN=1128, FN=0, Flags=.p....F.C","0.000000000"
"1321","2.024229","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","217","0.390702000","QoS Data, SN=1129, FN=0, Flags=.p....F.C","0.000000000"
"1535","2.433407","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","217","0.409178000","QoS Data, SN=1130, FN=0, Flags=.p....F.C","0.000000000"
"1538","2.433674","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","217","0.000267000","QoS Data, SN=1130, FN=0, Flags=.p..R.F.C","0.000000000"
"1957","3.250099","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","217","0.816425000","QoS Data, SN=1131, FN=0, Flags=.p....F.C","0.000000000"
"2671","5.198226","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","217","1.948127000","QoS Data, SN=1132, FN=0, Flags=.p....F.C","0.000000000"
"3037","6.306448","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","1.108222000","QoS Data, SN=1133, FN=0, Flags=.p....F.C","0.000000000"
"3044","6.325697","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.019249000","QoS Data, SN=1134, FN=0, Flags=.p....F.C","0.000000000"
"3095","6.469505","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","194","0.143808000","QoS Data, SN=1135, FN=0, Flags=.p....F.C","0.000000000"
"3494","7.350207","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","173","0.880702000","QoS Data, SN=1136, FN=0, Flags=.pm...F.C","0.000000000"
"3496","7.350398","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","0.000191000","QoS Data, SN=1137, FN=0, Flags=.p....F.C","0.000000000"
"3906","8.679757","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","1.329359000","QoS Data, SN=1138, FN=0, Flags=.p....F.C","0.000000000"
