"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"1039","8.225414","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.000000000","QoS Data, SN=822, FN=0, Flags=.p....F.C","0.000000000"
"1043","8.244772","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.019358000","QoS Data, SN=823, FN=0, Flags=.p....F.C","0.000000000"
"1075","8.607535","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.362763000","QoS Data, SN=824, FN=0, Flags=.p....F.C","0.000000000"
"1079","8.626376","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018841000","QoS Data, SN=825, FN=0, Flags=.p....F.C","0.000000000"
"1083","8.645006","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018630000","QoS Data, SN=826, FN=0, Flags=.p....F.C","0.000000000"
"1101","8.766309","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","193","0.121303000","QoS Data, SN=827, FN=0, Flags=.p....F.C","0.000000000"
"2462","14.810806","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","232","6.044497000","QoS Data, SN=828, FN=0, Flags=.p....F.C","0.000000000"
"2468","14.842133","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.031327000","QoS Data, SN=829, FN=0, Flags=.p....F.C","0.000000000"
"2484","14.860536","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018403000","QoS Data, SN=830, FN=0, Flags=.p....F.C","0.000000000"
"8053","55.515027","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","40.654491000","QoS Data, SN=831, FN=0, Flags=.p....F.C","0.000000000"
"8066","55.565332","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.050305000","QoS Data, SN=832, FN=0, Flags=.p....F.C","0.000000000"
"8891","60.533894","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","4.968562000","QoS Data, SN=833, FN=0, Flags=.p....F.C","0.000000000"
"9151","61.403070","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","317","0.869176000","QoS Data, SN=834, FN=0, Flags=.p....F.C","0.000000000"
"9155","61.424998","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.021928000","QoS Data, SN=835, FN=0, Flags=.p....F.C","0.000000000"
"9179","61.446274","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.021276000","QoS Data, SN=836, FN=0, Flags=.p..R.F.C","0.000000000"
"10119","62.844541","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","1.398267000","QoS Data, SN=837, FN=0, Flags=.p....F.C","0.000000000"
"10123","62.863668","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.019127000","QoS Data, SN=838, FN=0, Flags=.p....F.C","0.000000000"
"10140","62.997406","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","194","0.133738000","QoS Data, SN=839, FN=0, Flags=.p....F.C","0.000000000"
"10220","63.430985","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.433579000","QoS Data, SN=840, FN=0, Flags=.p....F.C","0.000000000"
"10279","63.534031","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.103046000","QoS Data, SN=841, FN=0, Flags=.p....F.C","0.000000000"
"10288","63.555329","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.021298000","QoS Data, SN=842, FN=0, Flags=.p....F.C","0.000000000"
"10302","63.640277","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","0.084948000","QoS Data, SN=843, FN=0, Flags=.p....F.C","0.000000000"
"10304","63.643629","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","1528","0.003352000","QoS Data, SN=844, FN=0, Flags=.p....F.C","0.000000000"
"10306","63.643771","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","1528","0.000142000","QoS Data, SN=845, FN=0, Flags=.p....F.C","0.000000000"
"10308","63.643961","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","594","0.000190000","QoS Data, SN=846, FN=0, Flags=.p....F.C","0.000000000"
"10334","63.703968","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","444","0.060007000","QoS Data, SN=847, FN=0, Flags=.p....F.C","0.000000000"
"10348","63.772980","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.069012000","QoS Data, SN=848, FN=0, Flags=.p....F.C","0.000000000"
"10352","63.791756","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018776000","QoS Data, SN=849, FN=0, Flags=.p....F.C","0.000000000"
"10387","63.869870","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","400","0.078114000","QoS Data, SN=850, FN=0, Flags=.p....F.C","0.000000000"
"10400","63.909055","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","0.039185000","QoS Data, SN=851, FN=0, Flags=.p....F.C","0.000000000"
"10402","63.918504","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","232","0.009449000","QoS Data, SN=852, FN=0, Flags=.p....F.C","0.000000000"
"10500","64.082885","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","148","0.164381000","QoS Data, SN=853, FN=0, Flags=.p..R.F.C","0.000000000"
"10508","64.084775","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","176","0.001890000","QoS Data, SN=855, FN=0, Flags=.p....F.C","0.000000000"
"10530","64.164944","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.080169000","QoS Data, SN=856, FN=0, Flags=.p....F.C","0.000000000"
"10541","64.183638","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018694000","QoS Data, SN=857, FN=0, Flags=.p....F.C","0.000000000"
"10562","64.202233","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.018595000","QoS Data, SN=858, FN=0, Flags=.p....F.C","0.000000000"
"10607","64.325650","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","194","0.123417000","QoS Data, SN=859, FN=0, Flags=.p....F.C","0.000000000"
"10622","64.345416","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","234","0.019766000","QoS Data, SN=860, FN=0, Flags=.p....F.C","0.000000000"
"10626","64.349315","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","232","0.003899000","QoS Data, SN=861, FN=0, Flags=.p....F.C","0.000000000"
"10640","64.379116","Cisco_ac:81:e8","XiaomiCo_b8:b6:e6","802.11","QoS Data","154","0.029801000","QoS Data, SN=862, FN=0, Flags=.p....F.C","0.000000000"
