"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"422","2.020647","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000000000","QoS Data, SN=2988, FN=0, Flags=.p....F.C","0.000000000"
"425","2.020943","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000296000","QoS Data, SN=2988, FN=0, Flags=.p..R.F.C","0.000000000"
"1324","7.138574","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","148","5.117631000","QoS Data, SN=2989, FN=0, Flags=.p....F.C","0.000000000"
"2045","11.024585","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","3.886011000","QoS Data, SN=2990, FN=0, Flags=.p....F.C","0.000000000"
"2048","11.024825","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000240000","QoS Data, SN=2990, FN=0, Flags=.p..R.F.C","0.000000000"
"2057","11.049703","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.024878000","QoS Data, SN=2991, FN=0, Flags=.p....F.C","0.000000000"
"2060","11.049935","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000232000","QoS Data, SN=2991, FN=0, Flags=.p..R.F.C","0.000000000"
"2089","11.170738","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","185","0.120803000","QoS Data, SN=2992, FN=0, Flags=.p....F.C","0.000000000"
"2092","11.170961","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","185","0.000223000","QoS Data, SN=2992, FN=0, Flags=.p..R.F.C","0.000000000"
"8966","33.560027","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","217","22.389066000","QoS Data, SN=2993, FN=0, Flags=.pm...F.C","0.000000000"
"8969","33.560278","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","217","0.000251000","QoS Data, SN=2993, FN=0, Flags=.pm.R.F.C","0.000000000"
"8971","33.560439","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000161000","QoS Data, SN=2994, FN=0, Flags=.pm...F.C","0.000000000"
"8977","33.562885","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.002446000","QoS Data, SN=2994, FN=0, Flags=.pm.R.F.C","0.000000000"
"8979","33.563075","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000190000","QoS Data, SN=2995, FN=0, Flags=.p....F.C","0.000000000"
"8982","33.563286","Cisco_ac:81:e8","XiaomiCo_5b:85:a7","802.11","QoS Data","154","0.000211000","QoS Data, SN=2995, FN=0, Flags=.p..R.F.C","0.000000000"
