"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"558","3.217591","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000000000","QoS Data, SN=1821, FN=0, Flags=.p....F.C","0.000000000"
"1056","4.138720","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","335","0.921129000","QoS Data, SN=1822, FN=0, Flags=.pm...F.C","0.000000000"
"1059","4.138970","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","335","0.000250000","QoS Data, SN=1822, FN=0, Flags=.pm.R.F.C","0.000000000"
"1061","4.139146","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","207","0.000176000","QoS Data, SN=1823, FN=0, Flags=.p....F.C","0.000000000"
"1213","4.502113","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","207","0.362967000","QoS Data, SN=1824, FN=0, Flags=.p....F.C","0.000000000"
"1307","4.793757","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","335","0.291644000","QoS Data, SN=1825, FN=0, Flags=.p....F.C","0.000000000"
"1411","5.366010","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.572253000","QoS Data, SN=1826, FN=0, Flags=.p....F.C","0.000000000"
"1572","6.642743","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","524","1.276733000","QoS Data, SN=3, FN=0, Flags=.p....F.C","0.000000000"
"1575","6.643010","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","524","0.000267000","QoS Data, SN=3, FN=0, Flags=.p..R.F.C","0.000000000"
"1594","6.698843","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","426","0.055833000","QoS Data, SN=1827, FN=0, Flags=.p....F.C","0.000000000"
"1597","6.699104","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","426","0.000261000","QoS Data, SN=1827, FN=0, Flags=.p..R.F.C","0.000000000"
"1602","6.706471","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","316","0.007367000","QoS Data, SN=4, FN=0, Flags=.p....F.C","0.000000000"
"1605","6.706697","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","316","0.000226000","QoS Data, SN=4, FN=0, Flags=.p..R.F.C","0.000000000"
"1629","6.848279","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","154","0.141582000","QoS Data, SN=1828, FN=0, Flags=.p....F.C","0.000000000"
"1657","7.047216","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.198937000","QoS Data, SN=1829, FN=0, Flags=.p....F.C","0.000000000"
"1660","7.047466","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000250000","QoS Data, SN=1829, FN=0, Flags=.p..R.F.C","0.000000000"
"1662","7.048129","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1472","0.000663000","QoS Data, SN=1830, FN=0, Flags=.p....F.C","0.000000000"
"1664","7.048351","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","1472","0.000222000","QoS Data, SN=1831, FN=0, Flags=.p....F.C","0.000000000"
"1666","7.048512","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","289","0.000161000","QoS Data, SN=1832, FN=0, Flags=.p....F.C","0.000000000"
"1673","7.062155","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.013643000","QoS Data, SN=1833, FN=0, Flags=.p....F.C","0.000000000"
"1749","7.413954","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.351799000","QoS Data, SN=1834, FN=0, Flags=.p....F.C","0.000000000"
"1752","7.414185","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","193","0.000231000","QoS Data, SN=1834, FN=0, Flags=.p..R.F.C","0.000000000"
"1791","7.618597","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.204412000","QoS Data, SN=1835, FN=0, Flags=.p....F.C","0.000000000"
"1797","7.625747","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.007150000","QoS Data, SN=1836, FN=0, Flags=.p....F.C","0.000000000"
"1799","7.625908","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","337","0.000161000","QoS Data, SN=1837, FN=0, Flags=.p....F.C","0.000000000"
"1837","7.836917","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.211009000","QoS Data, SN=1838, FN=0, Flags=.p....F.C","0.000000000"
"1839","7.837060","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","173","0.000143000","QoS Data, SN=1839, FN=0, Flags=.p....F.C","0.000000000"
"1842","7.837294","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","173","0.000234000","QoS Data, SN=1839, FN=0, Flags=.p..R.F.C","0.000000000"
"1844","7.837468","Cisco_ac:81:e8","Apple_6e:03:01","802.11","QoS Data","148","0.000174000","QoS Data, SN=1840, FN=0, Flags=.p....F.C","0.000000000"
