"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"66012","57.866110","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.000094000","QoS Data, SN=1479, FN=0, Flags=.p....F.C","0.000000000"
"66038","57.871078","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1329","0.004968000","QoS Data, SN=1475, FN=0, Flags=.p....F.C","0.000000000"
"66039","57.871519","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1476","0.000441000","QoS Data, SN=1476, FN=0, Flags=.p....F.C","0.000000000"
"66040","57.871615","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","154","0.000096000","QoS Data, SN=1477, FN=0, Flags=.p....F.C","0.000000000"
"66041","57.871704","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","310","0.000089000","QoS Data, SN=1478, FN=0, Flags=.p....F.C","0.000000000"
"66042","57.871789","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.000085000","QoS Data, SN=1479, FN=0, Flags=.p....F.C","0.000000000"
"66048","57.874140","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1476","0.002351000","QoS Data, SN=1480, FN=0, Flags=.p....F.C","0.000000000"
"66049","57.874253","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.000113000","QoS Data, SN=1481, FN=0, Flags=.p....F.C","0.000000000"
"66058","57.876128","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.001875000","QoS Data, SN=1482, FN=0, Flags=.p....F.C","0.000000000"
"66086","57.880224","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.004096000","QoS Data, SN=1483, FN=0, Flags=.p....F.C","0.000000000"
